ID,Command,Metafield: product.length [dimension],Metafield: product.width [dimension],Metafield: product.height [dimension]
7716804067431,UPDATE,"{""value"":1.5,""unit"":""in""}","{""value"":0.574,""unit"":""in""}","{""value"":0.62,""unit"":""in""}"
7716804100199,UPDATE,"{""value"":2.5,""unit"":""in""}","{""value"":1.49,""unit"":""in""}","{""value"":0.926,""unit"":""in""}"
7716804132967,UPDATE,"{""value"":1.5,""unit"":""in""}","{""value"":0.728,""unit"":""in""}","{""value"":0.728,""unit"":""in""}"
7716804165735,UPDATE,"{""value"":1.74,""unit"":""in""}","{""value"":0.95,""unit"":""in""}","{""value"":0.95,""unit"":""in""}"
7716804198503,UPDATE,"{""value"":1.89,""unit"":""in""}","{""value"":0.95,""unit"":""in""}","{""value"":0.95,""unit"":""in""}"
7716804231271,UPDATE,"{""value"":1.5,""unit"":""in""}","{""value"":0.522,""unit"":""in""}","{""value"":0.522,""unit"":""in""}"
7716804264039,UPDATE,"{""value"":1.5,""unit"":""in""}","{""value"":0.728,""unit"":""in""}","{""value"":0.728,""unit"":""in""}"
7716804296807,UPDATE,"{""value"":2.4,""unit"":""in""}","{""value"":1.74,""unit"":""in""}","{""value"":0.926,""unit"":""in""}"
7716804329575,UPDATE,"{""value"":2.5,""unit"":""in""}","{""value"":1.71,""unit"":""in""}","{""value"":0.926,""unit"":""in""}"
7716804427879,UPDATE,"{""value"":2.59,""unit"":""in""}","{""value"":1.72,""unit"":""in""}","{""value"":0.95,""unit"":""in""}"
7716804460647,UPDATE,"{""value"":2.32,""unit"":""in""}","{""value"":1.38,""unit"":""in""}","{""value"":0.44,""unit"":""in""}"
7716804493415,UPDATE,"{""value"":2.5,""unit"":""in""}","{""value"":1.71,""unit"":""in""}","{""value"":0.926,""unit"":""in""}"
7716804526183,UPDATE,"{""value"":2.73,""unit"":""in""}","{""value"":1.83,""unit"":""in""}","{""value"":0.95,""unit"":""in""}"
7716804558951,UPDATE,"{""value"":2.9,""unit"":""in""}","{""value"":2,""unit"":""in""}","{""value"":0.95,""unit"":""in""}"
7716804591719,UPDATE,"{""value"":2.68,""unit"":""in""}","{""value"":1.78,""unit"":""in""}","{""value"":0.95,""unit"":""in""}"
7716805083239,UPDATE,"{""value"":2.67,""unit"":""in""}","{""value"":1.73,""unit"":""in""}","{""value"":0.95,""unit"":""in""}"
7716805738599,UPDATE,"{""value"":3,""unit"":""in""}","{""value"":1.95,""unit"":""in""}","{""value"":0.95,""unit"":""in""}"
7716806033511,UPDATE,"{""value"":0.75,""unit"":""in""}","{""value"":0.75,""unit"":""in""}","{""value"":0.325,""unit"":""in""}"
7716806426727,UPDATE,"{""value"":1,""unit"":""in""}","{""value"":1,""unit"":""in""}","{""value"":0.325,""unit"":""in""}"
7716806590567,UPDATE,"{""value"":1.25,""unit"":""in""}","{""value"":1.25,""unit"":""in""}","{""value"":0.365,""unit"":""in""}"
7716806623335,UPDATE,"{""value"":0.83,""unit"":""in""}","{""value"":0.63,""unit"":""in""}","{""value"":0.63,""unit"":""in""}"
7716806819943,UPDATE,"{""value"":0.81,""unit"":""in""}","{""value"":0.84,""unit"":""in""}","{""value"":0.84,""unit"":""in""}"
7716806885479,UPDATE,"{""value"":0.98,""unit"":""in""}","{""value"":1,""unit"":""in""}","{""value"":1,""unit"":""in""}"
7716806983783,UPDATE,"{""value"":1.82,""unit"":""in""}","{""value"":1.91,""unit"":""in""}","{""value"":0.626,""unit"":""in""}"
7716807049319,UPDATE,"{""value"":0.85,""unit"":""in""}","{""value"":2.73,""unit"":""in""}","{""value"":1.73,""unit"":""in""}"
7716807114855,UPDATE,"{""value"":2.39,""unit"":""in""}","{""value"":1.11,""unit"":""in""}","{""value"":1.11,""unit"":""in""}"
7716807147623,UPDATE,"{""value"":1.9,""unit"":""in""}","{""value"":2.34,""unit"":""in""}","{""value"":1.31,""unit"":""in""}"
7716807180391,UPDATE,"{""value"":2.2,""unit"":""in""}","{""value"":2.56,""unit"":""in""}","{""value"":1.56,""unit"":""in""}"
7716807213159,UPDATE,"{""value"":0.875,""unit"":""in""}","{""value"":0.875,""unit"":""in""}","{""value"":1.67,""unit"":""in""}"
7716807245927,UPDATE,"{""value"":1,""unit"":""in""}","{""value"":1,""unit"":""in""}","{""value"":1.37,""unit"":""in""}"
7716807278695,UPDATE,"{""value"":1,""unit"":""in""}","{""value"":1,""unit"":""in""}","{""value"":1.37,""unit"":""in""}"
7716807311463,UPDATE,"{""value"":1.063,""unit"":""in""}","{""value"":1.063,""unit"":""in""}","{""value"":1.62,""unit"":""in""}"
7716807344231,UPDATE,"{""value"":0.875,""unit"":""in""}","{""value"":0.875,""unit"":""in""}","{""value"":1.51,""unit"":""in""}"
7716807442535,UPDATE,"{""value"":1.25,""unit"":""in""}","{""value"":1.25,""unit"":""in""}","{""value"":1.45,""unit"":""in""}"
7716807475303,UPDATE,"{""value"":1.19,""unit"":""in""}","{""value"":1.43,""unit"":""in""}","{""value"":2.6,""unit"":""in""}"
7716807508071,UPDATE,"{""value"":1.438,""unit"":""in""}","{""value"":1.438,""unit"":""in""}","{""value"":1.8,""unit"":""in""}"
7716807770215,UPDATE,"{""value"":1.313,""unit"":""in""}","{""value"":1.313,""unit"":""in""}","{""value"":2,""unit"":""in""}"
7716808097895,UPDATE,"{""value"":1.35,""unit"":""in""}","{""value"":1.35,""unit"":""in""}","{""value"":2.07,""unit"":""in""}"
7716808261735,UPDATE,"{""value"":2.14,""unit"":""in""}","{""value"":1.42,""unit"":""in""}","{""value"":0.75,""unit"":""in""}"
7716808327271,UPDATE,"{""value"":2.77,""unit"":""in""}","{""value"":1.66,""unit"":""in""}","{""value"":0.94,""unit"":""in""}"
7716808360039,UPDATE,"{""value"":0.49,""unit"":""in""}","{""value"":0.49,""unit"":""in""}","{""value"":1.37,""unit"":""in""}"
7716808589415,UPDATE,"{""value"":0.56,""unit"":""in""}","{""value"":0.56,""unit"":""in""}","{""value"":1.37,""unit"":""in""}"
7716808654951,UPDATE,"{""value"":1.33,""unit"":""in""}","{""value"":0.626,""unit"":""in""}","{""value"":0.626,""unit"":""in""}"
7716808786023,UPDATE,"{""value"":1.23,""unit"":""in""}","{""value"":0.711,""unit"":""in""}","{""value"":0.711,""unit"":""in""}"
7716808818791,UPDATE,"{""value"":1.48,""unit"":""in""}","{""value"":0.876,""unit"":""in""}","{""value"":0.876,""unit"":""in""}"
7716808884327,UPDATE,"{""value"":1.48,""unit"":""in""}","{""value"":0.961,""unit"":""in""}","{""value"":0.961,""unit"":""in""}"
7716809015399,UPDATE,"{""value"":1.335,""unit"":""in""}","{""value"":1.335,""unit"":""in""}","{""value"":2.24,""unit"":""in""}"
7716809048167,UPDATE,"{""value"":10.138,""unit"":""in""}","{""value"":2.295,""unit"":""in""}","{""value"":1.52,""unit"":""in""}"
7716809146471,UPDATE,"{""value"":14.272,""unit"":""in""}","{""value"":2.295,""unit"":""in""}","{""value"":1.52,""unit"":""in""}"
7716809212007,UPDATE,"{""value"":18.15,""unit"":""in""}","{""value"":2.25,""unit"":""in""}","{""value"":1.5,""unit"":""in""}"
7716809441383,UPDATE,"{""value"":1.461,""unit"":""in""}","{""value"":1.461,""unit"":""in""}","{""value"":0.709,""unit"":""in""}"
7716809539687,UPDATE,"{""value"":1.528,""unit"":""in""}","{""value"":1.528,""unit"":""in""}","{""value"":0.839,""unit"":""in""}"
7716809801831,UPDATE,"{""value"":1.89,""unit"":""in""}","{""value"":1.417,""unit"":""in""}","{""value"":1.417,""unit"":""in""}"
7716809900135,UPDATE,"{""value"":1.815,""unit"":""in""}","{""value"":1.815,""unit"":""in""}","{""value"":1.087,""unit"":""in""}"
7716809932903,UPDATE,"{""value"":10.717,""unit"":""in""}","{""value"":2.295,""unit"":""in""}","{""value"":1.52,""unit"":""in""}"
7716810195047,UPDATE,"{""value"":14.85,""unit"":""in""}","{""value"":2.295,""unit"":""in""}","{""value"":1.52,""unit"":""in""}"
7716810424423,UPDATE,"{""value"":18.85,""unit"":""in""}","{""value"":2.295,""unit"":""in""}","{""value"":1.52,""unit"":""in""}"
7716810752103,UPDATE,"{""value"":2.209,""unit"":""in""}","{""value"":2.209,""unit"":""in""}","{""value"":1.299,""unit"":""in""}"
7716811014247,UPDATE,"{""value"":2.874,""unit"":""in""}","{""value"":2.874,""unit"":""in""}","{""value"":1.598,""unit"":""in""}"
7716811112551,UPDATE,"{""value"":3.114,""unit"":""in""}","{""value"":3.114,""unit"":""in""}","{""value"":1.85,""unit"":""in""}"
7716811178087,UPDATE,"{""value"":4.29,""unit"":""in""}","{""value"":3.43,""unit"":""in""}","{""value"":2.35,""unit"":""in""}"
7716811210855,UPDATE,"{""value"":3.894,""unit"":""in""}","{""value"":3.894,""unit"":""in""}","{""value"":2.35,""unit"":""in""}"
7716811571303,UPDATE,"{""value"":2.524,""unit"":""in""}","{""value"":1.736,""unit"":""in""}","{""value"":1.087,""unit"":""in""}"
7716811669607,UPDATE,"{""value"":1.61,""unit"":""in""}","{""value"":0.839,""unit"":""in""}","{""value"":0.839,""unit"":""in""}"
7716811767911,UPDATE,"{""value"":1.622,""unit"":""in""}","{""value"":1.087,""unit"":""in""}","{""value"":1.087,""unit"":""in""}"
7716812193895,UPDATE,"{""value"":2.339,""unit"":""in""}","{""value"":1.598,""unit"":""in""}","{""value"":1.598,""unit"":""in""}"
7716812357735,UPDATE,"{""value"":2.37,""unit"":""in""}","{""value"":1.85,""unit"":""in""}","{""value"":1.85,""unit"":""in""}"
7716812390503,UPDATE,"{""value"":1.819,""unit"":""in""}","{""value"":1.299,""unit"":""in""}","{""value"":1.299,""unit"":""in""}"
7716812521575,UPDATE,"{""value"":2.327,""unit"":""in""}","{""value"":1.598,""unit"":""in""}","{""value"":1.598,""unit"":""in""}"
7716812619879,UPDATE,"{""value"":2.465,""unit"":""in""}","{""value"":1.85,""unit"":""in""}","{""value"":1.85,""unit"":""in""}"
7716812718183,UPDATE,"{""value"":2.689,""unit"":""in""}","{""value"":1.85,""unit"":""in""}","{""value"":1.85,""unit"":""in""}"
7716812816487,UPDATE,"{""value"":3.157,""unit"":""in""}","{""value"":2.35,""unit"":""in""}","{""value"":2.35,""unit"":""in""}"
7716813275239,UPDATE,"{""value"":1.661,""unit"":""in""}","{""value"":0.709,""unit"":""in""}","{""value"":0.709,""unit"":""in""}"
7716813439079,UPDATE,"{""value"":1.661,""unit"":""in""}","{""value"":0.839,""unit"":""in""}","{""value"":0.839,""unit"":""in""}"
7716813471847,UPDATE,"{""value"":1.669,""unit"":""in""}","{""value"":1.087,""unit"":""in""}","{""value"":1.087,""unit"":""in""}"
7716813602919,UPDATE,"{""value"":1.976,""unit"":""in""}","{""value"":1.299,""unit"":""in""}","{""value"":1.299,""unit"":""in""}"
7716813635687,UPDATE,"{""value"":2.693,""unit"":""in""}","{""value"":1.598,""unit"":""in""}","{""value"":1.598,""unit"":""in""}"
7716813963367,UPDATE,"{""value"":2.693,""unit"":""in""}","{""value"":1.85,""unit"":""in""}","{""value"":1.85,""unit"":""in""}"
7716813996135,UPDATE,"{""value"":3.157,""unit"":""in""}","{""value"":2.35,""unit"":""in""}","{""value"":2.35,""unit"":""in""}"
7716814192743,UPDATE,"{""value"":20.01,""unit"":""in""}","{""value"":4.37,""unit"":""in""}","{""value"":2.5,""unit"":""in""}"
7716814291047,UPDATE,"{""value"":1.591,""unit"":""in""}","{""value"":1.417,""unit"":""in""}","{""value"":1.417,""unit"":""in""}"
7716814553191,UPDATE,"{""value"":1.748,""unit"":""in""}","{""value"":1.417,""unit"":""in""}","{""value"":1.417,""unit"":""in""}"
7716815110247,UPDATE,"{""value"":2.268,""unit"":""in""}","{""value"":1.823,""unit"":""in""}","{""value"":1.087,""unit"":""in""}"
7716816158823,UPDATE,"{""value"":2.598,""unit"":""in""}","{""value"":1.843,""unit"":""in""}","{""value"":1.087,""unit"":""in""}"
7716816191591,UPDATE,"{""value"":2.362,""unit"":""in""}","{""value"":1.823,""unit"":""in""}","{""value"":1.087,""unit"":""in""}"
7716816224359,UPDATE,"{""value"":14.97,""unit"":""in""}","{""value"":4.37,""unit"":""in""}","{""value"":2.5,""unit"":""in""}"
7716816257127,UPDATE,"{""value"":2.213,""unit"":""in""}","{""value"":1.528,""unit"":""in""}","{""value"":0.839,""unit"":""in""}"
7716816289895,UPDATE,"{""value"":2.425,""unit"":""in""}","{""value"":1.988,""unit"":""in""}","{""value"":1.299,""unit"":""in""}"
7716816519271,UPDATE,"{""value"":2.921,""unit"":""in""}","{""value"":2.209,""unit"":""in""}","{""value"":1.299,""unit"":""in""}"
7716816584807,UPDATE,"{""value"":2.598,""unit"":""in""}","{""value"":1.843,""unit"":""in""}","{""value"":1.087,""unit"":""in""}"
7716816650343,UPDATE,"{""value"":2.531,""unit"":""in""}","{""value"":1.988,""unit"":""in""}","{""value"":1.299,""unit"":""in""}"
7716817043559,UPDATE,"{""value"":2.72,""unit"":""in""}","{""value"":2.087,""unit"":""in""}","{""value"":1.299,""unit"":""in""}"
7716817436775,UPDATE,"{""value"":2.917,""unit"":""in""}","{""value"":2.24,""unit"":""in""}","{""value"":1.299,""unit"":""in""}"
7716817469543,UPDATE,"{""value"":2.677,""unit"":""in""}","{""value"":1.988,""unit"":""in""}","{""value"":1.299,""unit"":""in""}"
7716817698919,UPDATE,"{""value"":2.937,""unit"":""in""}","{""value"":2.087,""unit"":""in""}","{""value"":1.299,""unit"":""in""}"
7716817731687,UPDATE,"{""value"":3.118,""unit"":""in""}","{""value"":2.209,""unit"":""in""}","{""value"":1.299,""unit"":""in""}"
7716817961063,UPDATE,"{""value"":4.134,""unit"":""in""}","{""value"":2.866,""unit"":""in""}","{""value"":1.598,""unit"":""in""}"
7716818026599,UPDATE,"{""value"":4.362,""unit"":""in""}","{""value"":3.106,""unit"":""in""}","{""value"":1.85,""unit"":""in""}"
7716818190439,UPDATE,"{""value"":5.433,""unit"":""in""}","{""value"":3.894,""unit"":""in""}","{""value"":2.35,""unit"":""in""}"
7716818354279,UPDATE,"{""value"":1.25,""unit"":""in""}","{""value"":2.35,""unit"":""in""}","{""value"":2.35,""unit"":""in""}"
7716818518119,UPDATE,"{""value"":18.85,""unit"":""in""}","{""value"":10,""unit"":""in""}","{""value"":3.6,""unit"":""in""}"
7716818550887,UPDATE,"{""value"":0.949,""unit"":""in""}","{""value"":0.839,""unit"":""in""}","{""value"":0.839,""unit"":""in""}"
7716818649191,UPDATE,"{""value"":0.949,""unit"":""in""}","{""value"":1.087,""unit"":""in""}","{""value"":1.087,""unit"":""in""}"
7716818813031,UPDATE,"{""value"":3.24,""unit"":""in""}","{""value"":2.327,""unit"":""in""}","{""value"":1.598,""unit"":""in""}"
7716818845799,UPDATE,"{""value"":3.465,""unit"":""in""}","{""value"":2.461,""unit"":""in""}","{""value"":1.598,""unit"":""in""}"
7716818878567,UPDATE,"{""value"":1.102,""unit"":""in""}","{""value"":1.299,""unit"":""in""}","{""value"":1.299,""unit"":""in""}"
7716818944103,UPDATE,"{""value"":1.535,""unit"":""in""}","{""value"":1.598,""unit"":""in""}","{""value"":1.598,""unit"":""in""}"
7716818976871,UPDATE,"{""value"":3.646,""unit"":""in""}","{""value"":2.327,""unit"":""in""}","{""value"":1.598,""unit"":""in""}"
7716819009639,UPDATE,"{""value"":3.874,""unit"":""in""}","{""value"":2.469,""unit"":""in""}","{""value"":1.598,""unit"":""in""}"
7716819239015,UPDATE,"{""value"":2.008,""unit"":""in""}","{""value"":2.35,""unit"":""in""}","{""value"":2.35,""unit"":""in""}"
7716819370087,UPDATE,"{""value"":3.606,""unit"":""in""}","{""value"":2.705,""unit"":""in""}","{""value"":1.85,""unit"":""in""}"
7716819402855,UPDATE,"{""value"":4.126,""unit"":""in""}","{""value"":3.087,""unit"":""in""}","{""value"":1.85,""unit"":""in""}"
7716819435623,UPDATE,"{""value"":3.6,""unit"":""in""}","{""value"":2.5,""unit"":""in""}","{""value"":1.85,""unit"":""in""}"
7716819468391,UPDATE,"{""value"":3.63,""unit"":""in""}","{""value"":2.524,""unit"":""in""}","{""value"":1.85,""unit"":""in""}"
7716819501159,UPDATE,"{""value"":3.882,""unit"":""in""}","{""value"":2.705,""unit"":""in""}","{""value"":1.85,""unit"":""in""}"
7716819533927,UPDATE,"{""value"":4.11,""unit"":""in""}","{""value"":3.075,""unit"":""in""}","{""value"":1.85,""unit"":""in""}"
7716819632231,UPDATE,"{""value"":1.25,""unit"":""in""}","{""value"":1.6,""unit"":""in""}","{""value"":1.6,""unit"":""in""}"
7716819664999,UPDATE,"{""value"":1.25,""unit"":""in""}","{""value"":1.85,""unit"":""in""}","{""value"":1.85,""unit"":""in""}"
7716819697767,UPDATE,"{""value"":4.327,""unit"":""in""}","{""value"":3.319,""unit"":""in""}","{""value"":2.35,""unit"":""in""}"
7716819730535,UPDATE,"{""value"":4.472,""unit"":""in""}","{""value"":3.673,""unit"":""in""}","{""value"":2.35,""unit"":""in""}"
7716819763303,UPDATE,"{""value"":4.587,""unit"":""in""}","{""value"":3.673,""unit"":""in""}","{""value"":2.35,""unit"":""in""}"
7716819861607,UPDATE,"{""value"":4.346,""unit"":""in""}","{""value"":3.449,""unit"":""in""}","{""value"":2.35,""unit"":""in""}"
7716819894375,UPDATE,"{""value"":4.654,""unit"":""in""}","{""value"":3.713,""unit"":""in""}","{""value"":2.35,""unit"":""in""}"
7716819959911,UPDATE,"{""value"":4.89,""unit"":""in""}","{""value"":3.673,""unit"":""in""}","{""value"":2.35,""unit"":""in""}"
7716819992679,UPDATE,"{""value"":15.748,""unit"":""in""}","{""value"":3.701,""unit"":""in""}","{""value"":0.984,""unit"":""in""}"
7716820025447,UPDATE,"{""value"":15.748,""unit"":""in""}","{""value"":3.701,""unit"":""in""}","{""value"":0.984,""unit"":""in""}"
7716820123751,UPDATE,"{""value"":15.748,""unit"":""in""}","{""value"":3.701,""unit"":""in""}","{""value"":0.984,""unit"":""in""}"
7716820156519,UPDATE,"{""value"":18.346,""unit"":""in""}","{""value"":3.976,""unit"":""in""}","{""value"":1.181,""unit"":""in""}"
7716820189287,UPDATE,"{""value"":1.772,""unit"":""in""}","{""value"":1.299,""unit"":""in""}","{""value"":1.299,""unit"":""in""}"
7716820222055,UPDATE,"{""value"":1.291,""unit"":""in""}","{""value"":1.291,""unit"":""in""}","{""value"":1.799,""unit"":""in""}"
7716820254823,UPDATE,"{""value"":3,""unit"":""in""}","{""value"":5.421,""unit"":""in""}","{""value"":4.311,""unit"":""in""}"
7716820287591,UPDATE,"{""value"":4.291,""unit"":""in""}","{""value"":4.512,""unit"":""in""}","{""value"":1.02,""unit"":""in""}"
7716820320359,UPDATE,"{""value"":4.291,""unit"":""in""}","{""value"":4.512,""unit"":""in""}","{""value"":1.02,""unit"":""in""}"
7716820353127,UPDATE,"{""value"":1.35,""unit"":""in""}","{""value"":5.598,""unit"":""in""}","{""value"":8.665,""unit"":""in""}"
7716820385895,UPDATE,"{""value"":0.563,""unit"":""in""}","{""value"":0.563,""unit"":""in""}","{""value"":3.543,""unit"":""in""}"
7716820418663,UPDATE,"{""value"":0.689,""unit"":""in""}","{""value"":0.689,""unit"":""in""}","{""value"":3.937,""unit"":""in""}"
7716820516967,UPDATE,"{""value"":1.429,""unit"":""in""}","{""value"":1.429,""unit"":""in""}","{""value"":0.598,""unit"":""in""}"
7716820549735,UPDATE,"{""value"":19.75,""unit"":""in""}","{""value"":17.95,""unit"":""in""}","{""value"":4.85,""unit"":""in""}"
7716820582503,UPDATE,"{""value"":19.717,""unit"":""in""}","{""value"":17.95,""unit"":""in""}","{""value"":4.95,""unit"":""in""}"
7716820615271,UPDATE,"{""value"":5.45,""unit"":""in""}","{""value"":4.05,""unit"":""in""}","{""value"":1.25,""unit"":""in""}"
7716820648039,UPDATE,"{""value"":5.45,""unit"":""in""}","{""value"":4.05,""unit"":""in""}","{""value"":1.2,""unit"":""in""}"
7716820680807,UPDATE,"{""value"":5.55,""unit"":""in""}","{""value"":4.1,""unit"":""in""}","{""value"":1.25,""unit"":""in""}"
7716820713575,UPDATE,"{""value"":5.65,""unit"":""in""}","{""value"":4.05,""unit"":""in""}","{""value"":1.3,""unit"":""in""}"
7716820746343,UPDATE,"{""value"":5.6,""unit"":""in""}","{""value"":4,""unit"":""in""}","{""value"":1.2,""unit"":""in""}"
7716820975719,UPDATE,"{""value"":1,""unit"":""in""}","{""value"":0.601,""unit"":""in""}","{""value"":0.601,""unit"":""in""}"
7716821041255,UPDATE,"{""value"":6.772,""unit"":""in""}","{""value"":4.764,""unit"":""in""}","{""value"":0.787,""unit"":""in""}"
7716821074023,UPDATE,"{""value"":6.417,""unit"":""in""}","{""value"":4.764,""unit"":""in""}","{""value"":21.772,""unit"":""in""}"
7716821106791,UPDATE,"{""value"":1.35,""unit"":""in""}","{""value"":1.05,""unit"":""in""}","{""value"":0.65,""unit"":""in""}"
7716821139559,UPDATE,"{""value"":1.6,""unit"":""in""}","{""value"":1.1,""unit"":""in""}","{""value"":0.65,""unit"":""in""}"
7716821172327,UPDATE,"{""value"":1.8,""unit"":""in""}","{""value"":1.5,""unit"":""in""}","{""value"":0.65,""unit"":""in""}"
7716821205095,UPDATE,"{""value"":2.05,""unit"":""in""}","{""value"":1.55,""unit"":""in""}","{""value"":0.65,""unit"":""in""}"
7716821237863,UPDATE,"{""value"":2.5,""unit"":""in""}","{""value"":1.799,""unit"":""in""}","{""value"":0.669,""unit"":""in""}"
7716821270631,UPDATE,"{""value"":1.97,""unit"":""in""}","{""value"":1.127,""unit"":""in""}","{""value"":1.127,""unit"":""in""}"
7716821303399,UPDATE,"{""value"":10.091,""unit"":""in""}","{""value"":2.311,""unit"":""in""}","{""value"":1.52,""unit"":""in""}"
