sku,ven,price,lb_loja,teto_lb,folga_x,title
WILK-1-600XL,Zurn Wilkins,598.05,4.59,20.15,4.4,"Zurn Wilkins 1"" 600XL Pressure Reducing Valve"
GVLF-476-150.125-E-316,Tyler Pipe Company,598.92,0.34,20.18,59.4,"Tyler Pipe 1-1/2x1-1/4"" Male Adapter - 316 Stainless Steel - Press"
CASH-23161-0045,Cash Acme,599.29,0.5,20.2,40.4,"Cash Acme 23161-0045 2"" EB45-U Single Union Thread"
PRIE-P-118L06,"PRIER Products, Inc.",600.79,3.5,20.25,5.8,"PRIER Products P-118L06 P-118L 6"" Single Handle Hot & Cold Mixing Hydrant, Satin Nickel; 1"
HGRO-04447670,Hansgrohe,602.1,5.0,20.29,4.1,hansgrohe 04447670 Ecostat Pressure Balance Trim S with Diverter in Matte Black
HGRO-15862821,Hansgrohe,602.1,5.0,20.29,4.1,hansgrohe 15862821 Ecostat Pressure Balance Trim Square with Diverter in Brushed Nickel
HGRO-74506001,Hansgrohe,602.1,5.0,20.29,4.1,"hansgrohe 74506001 Metropol Single-Hole Faucet 110 with Loop Handle and Pop-Up Drain, 1.2 "
VEGA-28685,Viega,602.37,0.95,20.3,21.4,"Viega 28685 3""x3""x2"" - (P-P-P) - Tee (Reducing), MegaPress®G"
GVLF-467-150-E-316,Tyler Pipe Company,603.64,0.34,20.34,59.8,"Tyler Pipe 1-1/2"" 90° Elbow (Street) - 316 Stainless Steel - Press"
GVLF-468-150-E-316,Tyler Pipe Company,603.64,0.34,20.34,59.8,"Tyler Pipe 1-1/2"" 90° Elbow - 316 Stainless Steel - Press"
GVLF-478-075-E-316,Tyler Pipe Company,603.64,0.34,20.34,59.8,"Tyler Pipe 3/4"" Tee (Female) - 316 Stainless Steel - Press"
TACO-SPE-1,Taco Comfort Solutions,604.03,0.5,20.36,40.7,"Taco Comfort Solutions SPe-1 SMARTPLUS-e - ECM HW Recirc System w/SmartPlug Control, Compo"
VEGA-20863,Viega,606.56,0.8,20.44,25.6,"Viega 20863 4"" x 4"", ProPress x Flanged, 300 PSI, 0.86"" Thick, Copper, EPDM Sealing Elemen"
HONE-PCVF-ECM2020-LF/U,Resideo,608.53,2.19,20.51,9.4,Resideo PCVF-ECM2020-LF/U Wet Rotor Universal ECM 120V Circulator - Lead Free
HONE-HM750APCB/U,Resideo,610.89,7.0,20.59,2.9,Resideo HM750APCB/U Advanced Electrode Humidifier Replacement PC Board
BRIZ-63075LF-SSLHP,Brizo,612.09,5.0,20.63,4.1,Brizo 63075LF-SSLHP Odin® Pull-Down Faucet with Arc Spout Less Handle Stainless
MILW-2829S-20,Milwaukee Tools,612.42,0.73,20.64,28.3,Milwaukee Tools 2829S-20 M18 FUEL™ Compact Dual-Trigger Band Saw (Tool-Only)
BRIZ-61374LF-C-SL,Brizo,613.54,5.0,20.68,4.1,Brizo 61374LF-C-SL Rook® Beverage Faucet Luxe Steel
VEGA-28695,Viega,614.16,0.95,20.7,21.8,"Viega 28695 3"" x 3"" x 1-1/4"" - (P-P-P) - Tee (Reducing), MegaPress®G"
WATT-0382570,Watts,614.73,2.32,20.72,8.9,"Watts 0382570 1"" Iron Boiler Pressure Relief Valve, 30 psi, Expanded Outlets"
ZURN-Z6953-XL-F,Zurn,615.9,5.0,20.76,4.2,Zurn Z6953-XL-F Aqua-FIT® Camaya Series® Single Post Sensor Faucet in Chrome
MPEX-3810300,MrPEX Systems,616.51,0.8,20.78,26.0,MrPEX Systems 3810300 3 Loop - Composite Manifold Valve & Flowmeter Complete Kit
MLWV-1509T-200,Milwaukee Valve,617.76,1.33,20.82,15.7,"Milwaukee Valve 1509T-200 2"" - SWT x SWT - Bronze Check Valve - 125 SWP - 200 WOG, Horizon"
WATT-0061666,Watts,622.8,11.1,20.99,1.9,"Watts 0061666 1/4"" Dual Check Valve Backflow Preventer, Atmospheric Vent, Wye Pattern Stra"
GVLF-442-075-E-316,Tyler Pipe Company,623.76,0.34,21.02,61.8,"Tyler Pipe 3/4Tee"" Tee - 316 Stainless Steel - Press"
GVLF-473-075.050-E-316,Tyler Pipe Company,623.76,0.34,21.02,61.8,"Tyler Pipe 3/4x1/2"" Tee - 316 Stainless Steel - Press"
HGRO-04810670,Hansgrohe,625.5,5.0,21.08,4.2,"hansgrohe 04810670 Locarno Single-Hole Faucet 110 with Pop-Up Drain, 1.2 GPM in Matte Blac"
HOLD-40-S-34-U,HoldRite,627.36,18.0,21.14,1.2,HoldRite 40-S-34-U 34-in Water Heater Stand
MILW-3697-22,Milwaukee Tools,627.24,0.73,21.14,29.0,Milwaukee Tools 3697-22 M18 FUEL™ 2-Tool Combo Kit
MOUN-MT7100-NL/CPB,Mountain Plumbing Products,628.88,0.53,21.19,40.0,"Mountain Plumbing MT7100-NL/CPB Lavatory Supply Kit, Contemporary Lever Handle, 1/4 Turn C"
VEGA-16035,Viega,631.1,9.53,21.27,2.2,"Viega 1-1/4"" x 1"", Union x FPT, Stainless Steel, 7-Port, Heating and Cooling Manifold with"
MUEL-01210500C,Mueller Streamline,632.06,10.85,21.3,2.0,"Mueller Streamline 01210500C 3/4"" x 1"" x 50' UV Suction Line Only"
BURN-109706-02,US Boiler,632.22,2.19,21.31,9.7,"US Boiler (Burnham) 109706-02 Gas Conversion Kit, Natural Gas to Propane, 7-9 Section, 0-2"
MPEX-6114002,MrPEX Systems,634.0,2.04,21.37,10.5,MrPEX Systems 6114002 15.75 x 15.75 - RetroPanel Turn-Around for 1/2 PEX Tubing
ELKA-ELUHAD-1316-50,Elkay,636.39,10.4,21.45,2.1,"Elkay ELUHAD131650 Lustertone Classic Stainless Steel 16"" x 18-1/2"" x 4-7/8"" Single Bowl U"
VEGA-28690,Viega,636.42,0.95,21.45,22.6,"Viega 28690 3"" x 3"" x 1-1/2"" - (P-P-P) - Tee (Reducing), MegaPress®G"
TOTO-T28S51E-CP,Toto,640.23,5.0,21.58,4.3,"TOTO® Standard R ECOPOWER® 0.5 GPM Touchless Bathroom Faucet, 10 Second On-Demand Flow, Po"
WATT-0383020,Watts,640.58,2.32,21.59,9.3,"Watts 0383020 1 1/4"" Iron Boiler Pressure Relief Valve, 30 psi, Expanded Outlets"
MILW-2929S-20,Milwaukee Tools,641.44,0.73,21.62,29.6,Milwaukee Tools 2929S-20 M18 FUEL™ Deep Cut Dual Trigger Band Saw w/ ONE-KEY™
MILW-2940-20,Milwaukee Tools,641.44,0.73,21.62,29.6,Milwaukee Tools 2940-20 M18™ Brushless Stick Transfer Pump
DELT-T17467-BL,Delta,641.7,1.0,21.63,21.6,Delta T17467-BL Ara® Monitor® 17 Series H2OKinetic® Tub & Shower Trim Matte Black
GROH-27.478000,Grohe,642.44,5.0,21.65,4.3,"Grohe 27478000 - RAINSHOWER™ COSMOPOLITAN (Shower Head) StarLight Chrome - 1-Spray, Rain S"
MILW-3469-20,Milwaukee Tools,643.05,10.67,21.67,2.0,"Milwaukee Tools 3469-20 M18 FUEL™ ½""-1"" Steel Pipe Cutter"
MOEN-TS2202EPBL,Moen,643.22,5.0,21.68,4.3,Moen TS2202EPBL Doux Single-Handle Eco-Performance Posi-Temp Shower Faucet Trim Kit in Mat
STIE-205311,Stiebel Eltron,643.5,0.52,21.69,41.7,Stiebel Eltron WPM HP Controller
WATT-0111764,Watts,644.16,1.8,21.71,12.1,"Watts 0111764 Air Gap for 2 1/2 to 10"" 957 Series"
MILW-2479-20,Milwaukee Tools,644.46,4.71,21.72,4.6,"Milwaukee Tools 2479-20 M12™ Brushless 1-1/4"" - 2"" Copper Tubing Cutter"
VEGA-28670,Viega,646.92,0.95,21.8,22.9,"Viega 28670 4""x4""x4"" - (P-P-P) - Tee (Reducing), MegaPress®G"
PRIE-P-118L08,"PRIER Products, Inc.",648.71,3.5,21.86,6.2,"PRIER Products P-118L08 P-118L 8"" Single Handle Hot & Cold Mixing Hydrant, Satin Nickel; 1"
MPEX-6114001,MrPEX Systems,652.59,2.04,21.99,10.8,MrPEX Systems 6114001 15.75 x 31.5 - RetroPanel Straight for 1/2 PEX Tubing
MPEX-3250500,MrPEX Systems,652.83,0.8,22.0,27.5,MrPEX Systems 3250500 5 Branches - 1 1/4 Stainless Steel Manifold Assembly w/Flowmeter and
GVLF-479-200-E-316,Tyler Pipe Company,653.94,0.34,22.04,64.8,"Tyler Pipe 2"" Female Adapter - 316 Stainless Steel - Press"
HGRO-15757001,Hansgrohe,654.3,1.0,22.05,22.0,hansgrohe 15757001 Ecostat S Thermostatic Trim with Volume Control in Chrome
DXVF-D35005511.191,DXV,657.6,0.9,22.16,24.6,DXV D35005511.191 2-Handle Thermostatic Rough Valve with Volume Control
GVLF-474-200.075-E-316,Tyler Pipe Company,657.64,0.34,22.16,65.2,"Tyler Pipe 2x3/4"" Fitting Reducer - 316 Stainless Steel - Press"
GROH-27.814EN1,Grohe,659.89,5.0,22.24,4.4,"Grohe 27814EN1 210 Shower Head, 8"" - 1 Spray, 1.75 gpm in GROHE BRUSHED NICKEL"
PEXG-PG803186,PexGun,661.88,2.19,22.31,10.2,PexGun PG803186 Galv Wire 50 Pack
GVLF-442-100-E-316,Tyler Pipe Company,664.0,0.34,22.38,65.8,"Tyler Pipe 1"" Tee - 316 Stainless Steel - Press"
SLOA-3362118,Sloan,667.51,5.0,22.5,4.5,"Sloan® Sensor Faucet (SF2350-BDM CP FCT PED BATTERY) Commercial Grade, ADA Compliant, Elec"
NAVA-NP7DP2,NAVAC,667.83,5.5,22.51,4.1,Navac NP7DP2 Vacuum Pump 7 CFM 2-Stage A2L Refrigerant
GROH-26.569A00,Grohe,669.76,5.0,22.57,4.5,"Grohe 26569A00 310 Mono Shower Head, 12"" - 1 Spray, 1.75 gpm in GROHE HARD GRAPHITE"
JOMA-600-06DSBL,Jomar,670.46,1.8,22.59,12.6,"Jomar 6"" - Lug Style, Epoxy-Coated Ductile Iron Body, Stainless Steel Disc 600-06DSBL"
JOMA-600-06DSEL,Jomar,670.46,2.0,22.59,11.3,"Jomar 6"" - Lug Style, Epoxy-Coated Ductile Iron Body, Stainless Steel Disc 600-06DSEL"
HGRO-75020821,Hansgrohe,670.5,5.0,22.6,4.5,"hansgrohe 75020821 Vivenis Single-hole Faucet 110 with Pop-Up Drain, 1.2 GPM in Brushed Ni"
COPT-050-KS,Mueller Streamline,670.8,20.64,22.61,1.1,"Mueller Streamline KS03060 1/2"" x 60' - Copper Tube - K Soft"
BRIZ-T60076-PN,Brizo,676.51,1.0,22.8,22.8,Brizo T60076-PN Invari® TempAssure® Thermostatic Valve Only Trim Polished Nickel
MOEN-7594EWBL,Moen,678.04,5.0,22.85,4.6,Moen 7594EWBL Arbor Touchless Single-Handle Pull-Down Sprayer Kitchen Faucet with MotionSe
T&SB-B-0605,T&S Brass & Bronze Works,679.88,5.0,22.91,4.6,"T&S Brass & Bronze Works B-0605 Pot Filler, Wall Mount, Vacuum Breaker, Stainless Steel Ho"
ELKA-ELUHAD-1616-55,Elkay,680.1,13.2,22.92,1.7,"Elkay ELUHAD161655 Lustertone Classic Stainless Steel 18-1/2"" x 18-1/2"" x 5-3/8"" Single Bo"
DELT-551T-DST,Delta,680.4,5.0,22.93,4.6,Delta 551T-DST Dryden™ Touch2O® Bathroom Faucet with Touchless Chrome
GROH-24.107EN0,Grohe,680.4,1.0,22.93,22.9,Grohe 24107EN0 Single Function 2-Handle Thermostatic Valve Trim in GROHE BRUSHED NICKEL
WILK-34-975XL3,Zurn Wilkins,681.83,4.0,22.98,5.7,"Zurn Wilkins 3/4"" 975XL3 Reduced Pressure Principle Backflow Preventer"
GROH-32.6652433,Grohe,683.07,5.0,23.02,4.6,Grohe 326652433 Concetto Single-Handle Pull-Down Kitchen Faucet Dual Spray 1.75 GPM in MAT
GROH-32.665DC3,Grohe,683.07,5.0,23.02,4.6,Grohe 32665DC3 Concetto Single-Handle Pull-Down Kitchen Faucet Dual Spray 1.75 GPM in GROH
MILW-2915-20,Milwaukee Tools,683.91,7.34,23.05,3.1,"Milwaukee Tools 2915-20 M18 FUEL™ 1-1/8"" SDS Plus Rotary Hammer w/ ONE-KEY™"
SLOA-3362110,Sloan,688.35,5.0,23.2,4.6,"Sloan® Sensor Faucet (SF2150-4-BDM CP FCT PED 4"" BAT) Commercial Grade, ADA Compliant, Ele"
FRAN-CUX11027,Franke,692.78,1.0,23.35,23.3,Franke Cube 28.5-in. x 17.7-in. 18 Gauge Stainless Steel Undermount Single Bowl Kitchen Si
MOUN-MT641-3,Mountain Plumbing Products,693.22,5.0,23.36,4.7,Mountain Plumbing Products MT641-3 Little Gourmet® Premium Hot Water Tank / Dispenser - No
DXVF-D35005522.191,DXV,693.6,3.0,23.37,7.8,DXV D35005522.191 2-Handle Thermostatic Rough Valve with 2-Way Diverter Non-Shared Functio
HGRO-15708001,Hansgrohe,693.9,1.0,23.38,23.4,hansgrohe 15708001 Ecostat E Thermostatic Trim with Volume Control and Diverter in Chrome
HGRO-15714001,Hansgrohe,693.9,5.0,23.38,4.7,hansgrohe 15714001 Ecostat Square Thermostatic Trim with Volume Control and Diverter in Ch
HGRO-15728001,Hansgrohe,693.9,1.0,23.38,23.4,"hansgrohe 15728001 Ecostat Classic Thermostatic Trim with Volume Control and Diverter, Squ"
HGRO-15758001,Hansgrohe,693.9,1.0,23.38,23.4,hansgrohe 15758001 Ecostat S Thermostatic Trim with Volume Control and Diverter in Chrome
HLNK-20328,HeatLink,695.33,13.14,23.43,1.8,"HeatLink 20328 1"" x 300' Blue Print on White PureLink® Plus UV Stabilized PEX-a Tubing"
MPEX-3810400,MrPEX Systems,697.41,0.8,23.5,29.4,MrPEX Systems 3810400 4 Loop - Composite Manifold Valve & Flowmeter Complete Kit
GVLF-7074T-300-PNTD,Gruvlok,699.22,2.0,23.56,11.8,"Gruvlok 3"" Cap - Painted - GR"
WILK-1-975XL3,Zurn Wilkins,699.35,6.0,23.57,3.9,"Zurn Wilkins 1"" 975XL3 Reduced Pressure Principle Backflow Preventer"
GROH-32.2982433,Grohe,700.14,5.0,23.59,4.7,Grohe 322982433 Single-Handle Pull Down Kitchen Faucet Triple Spray 1.75 GPM in MATTE BLAC
GROH-32.298DC3,Grohe,700.14,5.0,23.59,4.7,Grohe 32298DC3 Single-Handle Pull Down Kitchen Faucet Triple Spray 1.75 GPM in GROHE SUPER
GVLF-485-050-E-316,Tyler Pipe Company,704.25,0.5,23.73,47.5,"Tyler Pipe 1/2"" Union - 316 Stainless Steel - Press"
HLNK-20905,HeatLink,706.97,13.14,23.82,1.8,"HeatLink 20905 1/2"" x 1000' Blue Print on White PureLink® Plus UV Stabilized PEX-a Tubing"
MILW-48-17-3070,Milwaukee Tools,707.19,2.0,23.83,11.9,"Milwaukee Tools 48-17-3070 7"" Diamond Premium Wet Core Bit"
VEGA-20839,Viega,710.14,0.5,23.93,47.9,"Viega 20839 4""x4"" - (P-FPT) - Female Adapter, ProPress®"
SLOA-0335017,Sloan,711.59,3.0,23.98,8.0,Sloan 0335017 EAF19A SENSOR ASM (HRDW W/O CLICK)EAF200
DAYT-DSE-23322-1,Dayton,712.5,1.0,24.01,24.0,"Dayton DSE233221 Stainless Steel 33"" x 22"" x 8-1/16"" 1-Hole Equal Double Bowl Drop-in Sink"
HGRO-04793670,Hansgrohe,712.8,5.0,24.02,4.8,"hansgrohe 04793670 Joleena HighArc Kitchen Faucet, 2-Spray Pull-Down, 1.75 GPM in Matte Bl"
VEGA-20795,Viega,713.69,0.8,24.05,30.1,"Viega 20795 4"" x 4"" x 1-1/4"" - (P-P-P) - Tee (Reducing), ProPress®"
GVLF-473-100.050-E-316,Tyler Pipe Company,714.31,0.34,24.07,70.8,"Tyler Pipe 1x1/2"" Tee - 316 Stainless Steel - Press"
MLWV-BA-475B-300,Milwaukee Valve,716.16,1.83,24.13,13.2,"Milwaukee Valve BA-475B-300 3"" - FIP x FIP - Brass, Full Port - Ball Valve - 600 WOG, RPTF"
GVLF-479-100.125-E-316,Tyler Pipe Company,718.69,0.34,24.22,71.2,"Tyler Pipe 1x1-1/4"" Female Adapter - 316 Stainless Steel - Press"
GVLF-479-100.150-E-316,Tyler Pipe Company,718.69,0.34,24.22,71.2,"Tyler Pipe 1x1-1/2"" Female Adapter - 316 Stainless Steel - Press"
DELT-T27967-SS,Delta,719.1,1.0,24.23,24.2,Delta T27967-SS Ara® Angular Modern Monitor® 17 Series Valve Trim with 6-Setting Integrate
BURN-110089-01,US Boiler,720.27,2.19,24.27,11.1,"US Boiler (Burnham) 110089-01 Fan and Fan Gasket, 6-Pin Connector"
VEGA-30715,Viega,720.39,3.58,24.28,6.8,"Viega 2"" x 2"", MegaPressG x MegaPressG, 125 PSI, Bronze, Locking Handle, Ball Valve 30715"
GVLF-70-600-EP-PNTD,Gruvlok,722.21,0.52,24.34,46.8,"Gruvlok 6"" SlideLok Coupling - Painted - GR x GR (EPDM (Green & Red)) GVLF-70-600-EP-PNTD"
HLNK-75107,HeatLink,722.36,0.8,24.34,30.4,"HeatLink 75107 7 Loop 1-1/4"" SS Manifold with Flow Meters"
MPEX-3250600,MrPEX Systems,722.82,0.8,24.36,30.4,MrPEX Systems 3250600 6 Branches - 1 1/4 Stainless Steel Manifold Assembly w/Flowmeter and
TACO-HLPE-1,Taco Comfort Solutions,723.47,6.0,24.38,4.1,Taco Comfort Solutions HLPe-1 Hot-LinkPlus-e ECM High-Efficiency Instant Hot Water System
ELKA-ELGDULB3322WH0,Elkay,726.03,1.0,24.47,24.5,"Elkay ELGDULB3322WH0 Quartz Classic 33"" x 19"" x 10"" Equal Double Bowl Undermount Sink with"
TACO-0015E3-SF4,Taco Comfort Solutions,726.25,2.19,24.47,11.2,"Taco Comfort Solutions 0015e3-SF4 0015e3e Series - VM1816-DY2-4S2W00 - Stainless Steel, EC"
WILK-1-375XLFT,Zurn Wilkins,726.63,8.9,24.49,2.8,"Zurn Wilkins 1-375XLFT 1"" 375XL Reduced Pressure Principle Backflow Preventer with SAE fla"
BEAC-K42,BEACON MORRIS MESTEK INC,726.94,2.19,24.5,11.2,"Beacon Morris Mestek Twin-Flo III Kickspace Heater 42,000 BTUH K42"
GROH-30.271GN0,Grohe,727.49,5.0,24.52,4.9,Grohe 30271GN0 Single-Handle Pull-Out Kitchen Faucet Dual Spray 1.75 GPM
DELT-51549-BL,Delta,728.19,2.0,24.54,12.3,Delta 51549-BL Universal ActivTouch HS with Slide Bar 9S Matte Black
BLAN-443147,Blanco,733.22,1.0,24.71,24.7,"Blanco 443147 Quatrus R15 28"" Single Bowl Kitchen Sink"
MILW-3622-21,Milwaukee Tools,736.72,0.95,24.83,26.1,Milwaukee Tools 3622-21 M12™ Green Cross Line & Plumb Points Laser Kit
JOMA-150-121G,Jomar,738.35,2.06,24.88,12.1,"Jomar 150-121G 4"" Sweat - Full Port, 2 Piece, Solder Connectiopn, 600 WOG"
BRIZ-88788-BL,Brizo,738.75,5.0,24.9,5.0,Brizo 88788-BL Vettis® H2OKinetic® Multi-Function Slide Bar Handshower Matte Black
JOMA-150-111G,Jomar,738.76,1.83,24.9,13.6,"Jomar 150-111G 4"" FIP - Full Port, 2 Piece, Threaded Connection, 600 WOG"
MPEX-1650030,MrPEX Systems,739.29,13.14,24.91,1.9,"MrPEX Systems 1650030 1"" x 300' White Potable PEX-a Tubing"
WATT-0122588,Watts,742.75,11.1,25.03,2.3,"Watts 0122588 1"" Dual Check Valve Backflow Preventer, Residential Fire Sprinkler System"
GVLF-479-200.150-E-316,Tyler Pipe Company,744.04,0.5,25.07,50.1,"Tyler Pipe 2x1-1/2"" Female Adapter - 316 Stainless Steel - Press"
HGRO-72800001,Hansgrohe,744.3,5.0,25.08,5.0,"hansgrohe 72800001 Talis N HighArc Kitchen Faucet, O-Style 2-Spray Pull-Down, 1.75 GPM in "
GVLF-473-100.075-E-316,Tyler Pipe Company,744.5,0.34,25.09,73.8,"Tyler Pipe 1x3/4"" Tee - 316 Stainless Steel - Press"
GVLF-470-200-E-316,Tyler Pipe Company,745.17,0.34,25.11,73.9,"Tyler Pipe 2"" 45° Elbow (Street) - 316 Stainless Steel - Press"
GVLF-471-200-E-316,Tyler Pipe Company,745.17,0.34,25.11,73.9,"Tyler Pipe 2"" 45° Elbow - 316 Stainless Steel - Press"
WILK-12-975XL3,Zurn Wilkins,746.1,4.0,25.14,6.3,"Zurn Wilkins 1/2"" 975XL3 Reduced Pressure Principle Backflow Preventer"
S&DF-G600-TWCO-S,Pacific 75,746.22,0.5,25.15,50.3,"Pacific 75 G1006 6"" 2-Way Cleanout - Gasketed, Sewer & Drain Fitting"
TACO-0013-MSF2-IFC,Taco Comfort Solutions,748.97,18.5,25.24,1.4,"Taco Comfort Solutions 0013-MSF2-IFC 0013 3-Speed - Cast Iron, Flanged, Rotated, Integral "
MILW-48-21-8010,Milwaukee Tools,750.01,5.5,25.28,4.6,Milwaukee Tools 48-21-8010 PACKOUT™ Rack Frame
GVLF-478-075.050-E-316,Tyler Pipe Company,753.24,0.34,25.38,74.7,"Tyler Pipe 3/4x1/2"" Tee (Female) - 316 Stainless Steel - Press"
VEGA-28710,Viega,754.06,0.95,25.41,26.7,"Viega 28710 4""x4""x2"" - (P-P-P) - Tee (Reducing), MegaPress®G"
CTRO-ISFK0203,Centrotherm,754.68,2.19,25.43,11.6,"Centrotherm InnoFlue 2"" / 3"" Field Kit"
MLWV-510T-200,Milwaukee Valve,754.72,1.33,25.43,19.1,"Milwaukee Valve 510T-200 2"" - FIP x FIP - Bronze Check Valve - 150 SWP - 300 WOG, Horizona"
GVLF-468-200-E-316,Tyler Pipe Company,754.56,0.34,25.43,74.8,"Tyler Pipe 2"" 90° Elbow - 316 Stainless Steel - Press"
MOEN-3667EPBL,Moen,754.98,5.0,25.44,5.1,Moen 3667EPBL 4-Spray Eco-Performance Handheld Hand Shower with Slide Bar in Matte Black
ISED-HWT300,InSinkErator,756.4,5.0,25.49,5.1,"InSinkErator 45469-ISE - Hot & Cold Water Dispensers - Digital, Adjustable"
MILW-2834-21HD,Milwaukee Tools,757.42,0.73,25.53,35.0,"Milwaukee Tools 2834-21HD M18 FUEL™ 7-1/4"" Circular Saw Kit"
MILW-2967-22,Milwaukee Tools,757.42,0.73,25.53,35.0,"Milwaukee Tools 2967-22 M18 FUEL™ 1/2"" High Torque Impact wrench w/ Friction Ring Kit"
DELT-9182-AR-PR-DST,Delta,757.8,5.0,25.54,5.1,Delta 9182-AR-PR-DST Emmeline® Single Handle Pull-Down Kitchen Faucet Lumicoat® Arctic Sta
ELKA-BLR15162,Elkay,759.36,11.5,25.59,2.2,"Elkay BLR15162 Lustertone Classic Stainless Steel 15"" x 15"" x 7-1/8"" 2-Hole Single Bowl Dr"
HGRO-32506671,Hansgrohe,759.6,5.0,25.6,5.1,"hansgrohe 32506671 Metropol Single-Hole Faucet 110 with Lever Handle and Pop-Up Drain, 1.2"
IBCT-P-201,IBC,761.62,2.19,25.67,11.7,IBC FAN REPLACEMENT KIT SL20-115G2
SLOA-3346051,Sloan,763.81,1.0,25.74,25.7,"Sloan Optima® Soap Dispenser (ESD200-P CP ELECT SOAP DISPENSER) Sensor Activated, Electron"
MOEN-7594EVBL,Moen,764.28,5.0,25.76,5.2,Moen 7594EVBL Arbor Single-Handle Smart Touchless Pull Down Sprayer Kitchen Faucet with Vo
GVLF-467-200-E-316,Tyler Pipe Company,764.61,0.34,25.77,75.8,"Tyler Pipe 2"" 90° Elbow (Street) - 316 Stainless Steel - Press"
CTRO-ISQKR03,Centrotherm,766.38,2.19,25.83,11.8,"Centrotherm 3"" Single Wall Quick Kit Roof Termination"
NAVI-GXXX002396,Navien,766.68,0.26,25.84,99.4,Navien GXXX002396 NHB-H Stainless Steel Manifold Kit
MPEX-1670010,MrPEX Systems,772.86,13.14,26.05,2.0,"MrPEX Systems 1670010 1-1/2"" x 100' White Potable PEX-a Tubing"
MOEN-TS2912EPBN,Moen,776.01,1.0,26.15,26.2,Moen TS2912EPBN Flara Posi-Temp Rain Shower 1-Handle Eco-Performance Shower Only Faucet Tr
DAYT-DPC1202010-1,Dayton,777.0,1.0,26.18,26.2,"Dayton DPC12020101 Stainless Steel 20"" x 20"" x 10-1/8"" 1-Hole Single Bowl Drop-in Laundry "
MOEN-900-001,Moen,777.12,0.6,26.19,43.6,Moen 900-001 Flo by Moen 0.75 in. Water Leak Detector with Automatic Water Shut Off Valve
HGRI-CTS10,nVent Caddy,778.92,1.08,26.25,24.3,"nVent Caddy CTS10 Telescoping Pipe Stand, 5""-24"" Pipe"
WOOD-B67C-8,"Woodford Manufacturing Company, LLC",780.18,3.0,26.29,8.8,"Woodford B67C-8 Model B67 - Box Hydrants Sweat, 3/4"" Connection, Wall Depth - 8"""
WOOD-B67C-CC,"Woodford Manufacturing Company, LLC",780.18,3.0,26.29,8.8,"Woodford B67C-CC Model B67 - Box Hydrants Sweat, 3/4"" Connection"
GRUN-92603113,Grundfos,781.8,6.0,26.35,4.4,Grundfos 92603113 ALPHA HWR 15-29 SU/T - Union Flange High-Efficiency Hot Water Recirculat
DELT-35776-BLMPU-DST,Delta,783.0,5.0,26.39,5.3,Delta 35776-BLMPU-DST Stryke® Widespread Faucet Matte Black
GROH-31.492DC0,Grohe,783.96,8.6,26.42,3.1,Single-Handle Semi-Pro Dual Spray Kitchen Faucet 1.75 GPM in GROHE SUPERSTEEL 31492DC0
GVLF-474-150.050-E-316,Tyler Pipe Company,786.66,0.5,26.51,53.0,"Tyler Pipe 1-1/2x1/2"" Fitting Reducer - 316 Stainless Steel - Press"
MILW-49-16-2657C,Milwaukee Tools,792.01,3.4,26.69,7.9,"Milwaukee Tools 49-16-2657C 2"" PEX-CRIMP Press Jaw for M18™ FORCE LOGIC™ Press Tools"
VEGA-28720,Viega,792.38,0.95,26.7,28.1,"Viega 28720 4""x4""x3"" - (P-P-P) - Tee (Reducing), MegaPress®G"
HGRO-26434181,Axor,793.8,0.9,26.75,29.7,AXOR 26434181 ShowerSolutions 2-Jet Showerhead Rough
MPEX-3810500,MrPEX Systems,794.68,0.8,26.78,33.5,MrPEX Systems 3810500 5 Loop - Composite Manifold Valve & Flowmeter Complete Kit
HONE-DS06-105-DUT-LF/U,Resideo,795.16,0.5,26.8,53.6,"Resideo DS06-105-DUT-LF/U 2 in DialSet Female NPT Double-Union, Internally-Threaded PRV"
MPEX-3250700,MrPEX Systems,795.93,0.8,26.82,33.5,MrPEX Systems 3250700 7 Branches - 1 1/4 Stainless Steel Manifold Assembly w/Flowmeter and
FRAN-STL-PD-304,Franke,799.35,5.0,26.94,5.4,"Franke Steel 17.5-inch Single Handle Pull-Down Kitchen Faucet in Stainless Steel, STL-PD-3"
TACO-003-B4-PNP,Taco Comfort Solutions,800.87,6.0,26.99,4.5,"Taco Comfort Solutions 003-B4-PNP PLUMB N' PLUG Analog Timer w/Line Cord - Bronze, 3/4"" Sw"
TACO-003-BC4-PNP,Taco Comfort Solutions,800.87,6.0,26.99,4.5,"Taco Comfort Solutions 003-BC4-PNP PLUMB N' PLUG Analog Timer w/Line Cord - Bronze, 1/2"" S"
RECT-82705,RectorSeal,801.11,3.0,27.0,9.0,"RectorSeal G-O-N 82705 Nozzle & Escutcheon, Direct Install, Plumbing, 6"""
WOOD-RB65P-4,"Woodford Manufacturing Company, LLC",801.81,3.0,27.02,9.0,"Woodford RB65P-4 Model RB65 - Box Hydrants FIP, 3/4"" Connection, Wall Depth - 4"", Round Bo"
WOOD-RB67P-8,"Woodford Manufacturing Company, LLC",801.81,3.0,27.02,9.0,"Woodford RB67P-8 Model RB67 - Box Hydrants FIP, 3/4"" Connection, Wall Depth - 8"", Round Bo"
VEGA-16038,Viega,803.37,12.21,27.07,2.2,"Viega 16038 1-1/4"" x 1"", Union x FPT, 100 PSI, 304 Stainless Steel, 10-Port, Heating and C"
