sku,vendor,ptype,price,lb,usd_lb,teto_lb,handle,variant_id,product_id
MOEN-T2282EPBN,Moen,Shower Trim Sets,214.2,1.0,214.2,7.22,moen-dartmoor-posi-temp-rain-shower-single-handle-shower-only-faucet-trim-kit-in-brushed-nickel-valve-sold-separately,44350987468903,7715585818727
VEGA-79725,Viega,Press Fittings - Copper (CTS),213.93,0.8,267.4,7.21,2x2-p-fpt-union-propress,44353480032359,7716827168871
WILK-RK14-975XLC,Zurn Wilkins,Backflow Preventers,213.31,0.6,355.5,7.19,1-4-1-2-975xl-xl2-complete-poppets-springs-and-seats-repair-kit,44353502281831,7716848173159
HONE-VC7934ZZ11/U,Resideo,Zone Valve Replacement Heads,213.13,0.6,355.2,7.18,vc-modulating-actuator-0-2-10-vdc-24-vac,44351331762279,7715748446311
MILW-0818-20,Milwaukee Tools,Miscellaneous Tools & Accessories,212.87,0.73,291.6,7.17,m18-brushless-fan-w-packout-compatibility,44350912069735,7715533160551
MILW-2575-21,Milwaukee Tools,Trapsnake,212.87,0.73,291.6,7.17,m12-trapsnake-driver-kit,44350914330727,7715535388775
MILW-2955-20,Milwaukee Tools,Radios & Speakers,212.85,0.73,291.6,7.17,m12-bluetooth-jobsite-speaker-w-packout-compatibility,44350916100199,7715537158247
MILW-49-66-6802,Milwaukee Tools,"1/2"" Drive Sockets & Adapters",212.12,0.5,424.2,7.15,15-piece-shockwave-impact-duty-socket-1-2-drive-sae-set-with-packout,44350946541671,7715560652903
GROH-26.7442430,Grohe,Body Sprays,211.86,1.0,211.9,7.14,body-spray-2-sprays-0-9gpm-in-matte-black,44350723391591,7715430596711
BRIZ-691876-PC,Brizo,"Towel Bars, Rings & Hooks",211.59,1.0,211.6,7.13,brizo-invari-18-towel-bar-chrome,44350370480231,7715261874279
BRIZ-692476-PC,Brizo,"Towel Bars, Rings & Hooks",211.59,1.0,211.6,7.13,brizo-invari-24-towel-bar-chrome,44350370611303,7715261972583
GVLF-476-075-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,211.27,0.34,621.4,7.12,3-4-male-adapter-316-stainless-steel-press,44353402929255,7716758257767
VEGA-79475,Viega,Press Fittings - Copper (CTS),210.57,0.5,421.1,7.1,2x2-ftg-cts-fpt-fitting-female-adapter-ftg-propress,44353479508071,7716826644583
CRBN-125-UNI,Mueller Streamline,Press Fittings - Mechanical,209.16,0.9,232.4,7.05,1-1-4-carbon-steel-press-fittings-mechanical-union-p-x-p,44351143575655,7715654926439
ROHL-16295PN,Rohl,Hand Shower Hoses,208.65,1.0,208.7,7.03,59-metal-shower-hose-in-polished-nickel,44351360401511,7715764109415
GROH-29.2032431,Grohe,Diverter Valve Trims,208.06,1.0,208.1,7.01,3-way-diverter-trim-in-matte-black,44350725423207,7715432366183
GROH-29.900000,Grohe,Diverter Valves,207.31,0.9,230.3,6.99,2-way-diverter-rough-in-valve-discrete-functions,44350725554279,7715432464487
GROH-29.901000,Grohe,Diverter Valves,207.31,0.9,230.3,6.99,2-way-diverter-rough-in-valve-shared-functions,44350725587047,7715432497255
TACO-SP115-1,Taco Comfort Solutions,Hot Water Recirculating Pumps,207.01,0.5,414.0,6.98,smartplug-plug-in-smart-control-for-hot-water-recirculation,44353381367911,7716736827495
CHEM-600-ST90,Charlotte Pipe,ChemDrain Fittings,205.81,0.52,395.8,6.94,6-90-deg-street-elbow-spigot-x-hub-cpvc-chemical-drainage-fitting,44350424875111,7715304046695
VEGA-76600,Viega,Press Fittings - Mechanical,204.51,0.9,227.2,6.89,2-megapress-transition-coupling,44353474003047,7716821696615
DELT-RP29827SS,Delta,Tub & Shower Repair Parts,203.44,0.54,376.7,6.86,delta-shower-renovation-cover-plate-stainless,44350562107495,7715367878759
DELT-R10300-UNWS,Delta,Shower and Tub-Shower Valves,202.95,0.9,225.5,6.84,delta-commercial-multichoice-universal-valve-body-with-push-button-diverter,44350554144871,7715364896871
DURA-0050720000,Duravit,Toilet Repair Parts & Accessories,202.5,0.95,213.2,6.82,duravit-installation-kit-toilet-part,44350671749223,7715400351847
GERB-13-562,Gerber,Pedestal Sinks,202.5,1.0,202.5,6.82,viper-standard-ped-top-24x20-single-hole-white,44350710448231,7715421585511
PVCF-200-FA-SCH80,Charlotte Pipe,PVC SCH 80 Fittings,202.35,0.52,389.1,6.82,2-pvc-sch80-female-adapter-socket-x-fpt,44350469144679,7715333439591
MOEN-T2903EPBL,Moen,Tub-Shower Trim Sets,202.33,1.0,202.3,6.82,moen-gibson-1-handle-posi-temp-tub-and-shower-faucet-trim-kit-in-matte-black-valve-not-included,44350988976231,7715587129447
AMST-6002.001.020,American Standard,Urinals,202.23,1.0,202.2,6.82,pintbrook-0-125-0-5-gpf-0-47-1-9-lpf-top-spud-urinal-white,44350255595623,7715216654439
CRBN-200.075-TEE-G,Mueller Streamline,Press Fittings - Gas,202.08,0.95,212.7,6.81,2-x-2-x-3-4-carbon-steel-press-fittings-gas-tee-p-x-p-x-p,44351145279591,7715655385191
TURB-TX-504,TurboTorch,Torches & Gas,201.21,0.55,365.8,6.78,tx504-torch-swirl-map-pro-lp-gas-self-lighting,44353400897639,7716756226151
GVLF-476-075.050-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,201.21,0.34,591.8,6.78,3-4x1-2-male-adapter-316-stainless-steel-press,44353402962023,7716758290535
VEGA-79175,Viega,Press Fittings - Copper (CTS),201.18,0.8,251.5,6.78,1-1-2-x-1-1-2-p-fpt-union-dielectric-propress,44353477443687,7716825137255
WEBS-H-81414HVKIT,Webstone,Pump Flanges & Accessories,200.02,0.88,227.3,6.74,1-press-rotating-isolationg-flange-pair-one-with-hose-drain-for-high-velocity-pumps,44353492844647,7716839358567
BRIZ-696280-BL,Brizo,Toilet Repair Parts & Accessories,199.88,0.63,317.3,6.74,brizo-siderna-side-mount-flush-lever-matte-black,44350370938983,7715262333031
PVCF-200-TEE-SCH80,Charlotte Pipe,PVC SCH 80 Fittings,199.88,0.52,384.4,6.74,2-pvc-sch80-tee-all-socket,44350469374055,7715333668967
GROH-14.048000,Grohe,Thermostatic Valve Trims,198.34,0.42,472.2,6.68,extension-kit-for-smartcontrol-trims-in-grohe-chrome,44350720573543,7715428532327
HGRO-88624000,Hansgrohe,Faucet & Tap Parts & Accessories,198.0,0.66,300.0,6.67,hansgrohe-pull-out-hose-for-kitchen-faucets,44350772772967,7715459367015
PVCF-300-CPL-SCH80,Charlotte Pipe,PVC SCH 80 Fittings,197.48,0.52,379.8,6.66,3-pvc-sch80-coupling-socket-x-socket,44350470848615,7715335143527
GROH-13.2742431,Grohe,Tub Spouts,196.81,0.6,328.0,6.63,tub-spout-in-matte-black,44350720245863,7715428237415
GROH-13.274EN1,Grohe,Tub Spouts,196.81,0.6,328.0,6.63,tub-spout-in-grohe-brushed-nickel,44350720278631,7715428270183
TURB-T-4,TurboTorch,Torches & Gas,196.37,0.45,436.4,6.62,t-4-tip-lp-no-4-t-series-map-pro-lp-self-lighting-tips,44353400733799,7716756062311
VEGA-25670,Viega,Press Fittings - Mechanical,195.69,0.9,217.4,6.59,1-1-2-x-1-1-2-p-fpt-union-megapress,44353448869991,7716797055079
HONE-TH5320R1002/U,Resideo,Non-Programmable Thermostats,195.39,0.5,390.8,6.58,thermostat-alone-for-replacement-only,44351327109223,7715745497191
RHEE-RTG20285,Rheem Manufacturing,Tankless Repair Parts,194.87,0.5,389.7,6.57,cross-over-valve-kit-for-rtg-rc-rtgh-rh-tankless-water-heater,44351353651303,7715759226983
MOEN-A1717,Moen,Faucet & Tap Parts & Accessories,194.81,0.52,374.6,6.57,moen-icon-vessel-extension-kit-in-chrome,44350980423783,7715581558887
PVCF-300-MA-SCH80,Charlotte Pipe,PVC SCH 80 Fittings,194.7,0.52,374.4,6.56,3-pvc-sch80-male-adapter-socket-x-mpt,44350472028263,7715336323175
MILW-48-22-7185,Milwaukee Tools,Wrenches,194.7,0.12,1622.5,6.56,18-aluminum-offset-pipe-wrench,44350926127207,7715545776231
MOEN-920-005,Moen,Leak Detection Valves,194.4,0.6,324.0,6.55,flo-by-moen-smart-water-leak-detector-with-programmable-app-and-alarm-3-pack,44350979375207,7715580870759
TURB-TX-503,TurboTorch,Torches & Gas,193.88,0.5,387.8,6.53,tx503-torch-swirl-map-pro-lp-gas-self-lighting,44353400864871,7716756193383
PDWV-600300LTTY-P,Charlotte Pipe,PVC DWV Fittings,193.58,0.81,239.0,6.52,6-x-6-x-3-pvc-dwv-combination-tee-wye-all-h,44350456791143,7715321872487
STIE-234723,Stiebel Eltron,Water Heater Connectors,193.5,0.52,372.1,6.52,fet-single-zone-remote-control,44353372848231,7716729192551
HLNK-EX27554NL,HeatLink,F1960 Expansion Fittings,192.56,0.05,3851.2,6.49,2-pex-male-adapter-expansion-f1960-x-mip-brass,44350780047463,7715465461863
SIOU-672WV0630,Sioux Chief,4-Port Manifold,191.97,0.29,662.0,6.47,1-male-sweat-manifold-4-port-1-2-f1960,44351391072359,7715780526183
TURB-STK-99,TurboTorch,Torches & Gas,191.37,0.55,347.9,6.45,stk-99-torch-swirl-map-pro-lp-gas-self-lighting,44353400701031,7716756029543
HONE-TH6220WF2006/U,Resideo,Smart Thermostats,190.92,0.7,272.7,6.43,t6-pro-smart-thermostat-multi-stage-2-heat-2-cool,44351327305831,7715745693799
SIOU-555-2BKT,Sioux Chief,Nail On's,189.18,0.05,3783.6,6.38,1-2-tube-talon-drive-hook-with-nail-2200,44351380127847,7715775119463
DIAB-DHS06CFS,Diablo,Carbide Hole Saws,189.12,0.24,788.0,6.37,6-pc-steel-demon-carbide-teeth-hole-cutter-set-6-pieces,44350592712807,7715379708007
ZOEL-10-4011,Zoeller Pump Company,"Switches, Alarms & Check Valves",189.05,0.5,378.1,6.37,standard-apak-indoor-alarm-with-reed-sensor,44353498611815,7716844568679
MILW-2358-20,Milwaukee Tools,Flood Lights,188.48,0.73,258.2,6.35,m18-rover-clamping-flood-light,44350913249383,7715534307431
PVCF-150-UNI/EDPM-SCH80,Charlotte Pipe,PVC SCH 80 Fittings,187.88,0.52,361.3,6.33,1-1-2-pvc-sch80-union-with-epdm-o-ring-socket-x-socket,44350466031719,7715330785383
HONE-VB-SP02Y-002,Resideo,Leak Detection Valves,187.59,0.6,312.7,6.32,l5-wifi-replacement-actuator,44351331532903,7715748216935
TEKM-004,tekmar Control Systems,Accessories (Controls & Accessories),187.5,0.26,721.2,6.32,tekmar-accessory-relay-004,44353382318183,7716737744999
VEGA-79145,Viega,Press Fittings - Copper (CTS),186.44,0.8,233.0,6.28,1-1-2-x-1-1-2-p-p-union-propress,44353477279847,7716824973415
VEGA-79420,Viega,Press Fittings - Copper (CTS),185.27,0.8,231.6,6.24,2x2-ftg-cts-mpt-male-adapter-ftg-propress,44353478656103,7716826349671
MILW-0820-20,Milwaukee Tools,Radios & Speakers,185.15,0.73,253.6,6.24,m12-mounting-fan,44350912102503,7715533193319
TURB-A-11,TurboTorch,Torches & Gas,185.09,0.55,336.5,6.24,a-11-tip-swirl-air-acetylene,44353400537191,7716755865703
MILW-48-11-2450,Milwaukee Tools,M12 Batteries,184.29,0.85,216.8,6.21,m12-redlithium-high-output-xc5-0-battery-pack,44350920196199,7715541221479
PDWV-600LTTY-P,Charlotte Pipe,PVC DWV Fittings,183.99,0.81,227.1,6.2,6-pvc-dwv-combination-tee-wye-all-h,44350457905255,7715322789991
MILW-49-90-2019A,Milwaukee Tools,"Nozzles, Hoses & Accessories",183.9,0.73,251.9,6.2,air-tip-3-piece-automotive-vacuum-tool-kit,44350946836583,7715560915047
DIAB-DHS14SGP,Diablo,Bi-Metal Hole Saws,182.34,0.49,372.1,6.14,14-pc-general-purpose-bi-metal-hole-saw-set,44350598086759,7715381543015
ASRP-M951490-0070A,American Standard,Tub & Shower Repair Parts,182.23,0.52,350.4,6.14,3-way-diverter-kit,44350274797671,7715225698407
MILW-48-89-9221,Milwaukee Tools,Step Drill Bits,181.66,0.3,605.5,6.12,3-piece-step-drill-bit-set,44350936416359,7715553837159
WEBS-H-81415WHV,Webstone,Pump Flanges & Accessories,181.29,0.88,206.0,6.11,1-1-4-press-rotating-isolation-flange-with-hose-drain-for-high-velocity-pumps-lf,44353492942951,7716839456871
GVLF-484-100-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,181.09,0.34,532.6,6.1,1-cap-316-stainless-steel-press,44353404665959,7716759928935
DURA-0014220000,Duravit,Toilet Repair Parts & Accessories,180.38,0.63,286.3,6.08,duravit-outlet-bend-toilet-part,44350671585383,7715400188007
GROH-13.275001,Grohe,Tub Spouts,180.27,0.6,300.5,6.08,diverter-tub-spout-in-grohe-chrome,44350720311399,7715428302951
CHER-271758,Cherne,Air and Water Test,180.25,0.5,360.5,6.07,cherne-6-in-clean-seal-plug,44350508957799,7715343466599
WILK-RK1-375,Zurn Wilkins,Backflow Preventers,180.19,0.7,257.4,6.07,1-model-375-375xl-complete-internals-repair-kit,44353502183527,7716848074855
HONE-T104C1036,Resideo,Thermostatic Radiator Controls & Valves,180.0,0.61,295.1,6.07,high-capacity-thermostatic-radiator-actuator-40-mm-diameter,44351324815463,7715743858791
LEGE-314-255NL,Legend Valve,Brass Fittings,178.34,0.6,297.2,6.01,1-fip-x-fip-no-lead-cast-bronze-water-service-fnpt-curb-stop-valve,44350875402343,7715510288487
MILW-48-00-5573,Milwaukee Tools,Sawzall & Hackzall Blades,177.38,0.35,506.8,5.98,12-wrecker-with-nitrus-carbide-sawzall-blade-for-multi-material-5-pack,44350918557799,7715539615847
GVLF-408-075-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,177.07,0.34,520.8,5.97,3-4-coupling-repair-316-stainless-steel-press,44353401159783,7716756488295
TACO-SFL-125S,Taco Comfort Solutions,Pump Flanges & Accessories,176.18,0.88,200.2,5.94,freedom-flange-set-brass-shut-off-swivel-w-lever-handle-1-1-4-sweat-2-bolt-low-lead-compliant-iapmo-certified-to-nsf-372-fits-all-00e-00-not-0012-110-113-2400-10-20-45-50-vt2218-vr1816-and-vr3452,44353381335143,7716736794727
BRIF-250-UNI-NL,Legend Valve,Brass Fittings,176.13,0.6,293.6,5.94,2-1-2-brass-union,44350842896487,7715495444583
DURA-0050760000,Duravit,Toilet Repair Parts & Accessories,175.5,0.63,278.6,5.91,duravit-p-trap-in-white,44350671781991,7715400384615
SIOU-555-3BKT,Sioux Chief,Nail On's,175.5,0.05,3510.0,5.91,3-4-tube-talon-drive-hook-with-nail-1100,44351380226151,7715775217767
PVCF-250-MA-SCH80,Charlotte Pipe,PVC SCH 80 Fittings,175.43,0.52,337.4,5.91,2-1-2-pvc-sch80-male-adapter-socket-x-mpt,44350470127719,7715334422631
MOEN-10790,Moen,Faucet & Tap Parts & Accessories,174.65,0.52,335.9,5.89,moen-wa-lav-brass-chrome,44350966726759,7715572088935
HONE-TH6110D1021/U,Resideo,Programmable Thermostats,174.47,0.81,215.4,5.88,focuspro-6000-1-heat-1-cool-conventional-and-heat-pump-programmable-thermostat,44351327174759,7715745562727
MILW-2847-20,Milwaukee Tools,Portable Power,174.25,0.73,238.7,5.87,m18-top-off-charger-power-supply,44350915346535,7715536404583
DIAB-DS0610CF10,Diablo,Sawzall & Hackzall Blades,173.5,0.35,495.7,5.85,6-10tpi-steel-demon-carbide-teeth-reciprocating-saw-blades-for-medium-metal-10-pack,44350624235623,7715388588135
VEGA-79750,Viega,Press Fittings - Copper (CTS),173.38,0.8,216.7,5.84,1-1-2-x-1-1-2-p-mpt-union-propress,44353480196199,7716827332711
DIAB-DS0909CGP10,Diablo,Sawzall & Hackzall Blades,173.28,0.35,495.1,5.84,9-6-9tpi-demo-demon-carbide-tipped-reciprocating-saw-blade-for-general-purpose-cuts-10-pack,44350624890983,7715389243495
VEGA-79170,Viega,Press Fittings - Copper (CTS),172.92,0.8,216.1,5.83,1-1-4-x-1-1-4-p-fpt-union-dielectric-propress,44353477410919,7716825104487
MPEX-3700184,MrPEX Systems,Manifolds (Radiant Heating),172.71,0.8,215.9,5.82,1-1-4-1-1-2-npt-pressure-test-kit-for-1-1-2-brass-stainless-steel-manifolds,44351004016743,7715599941735
T&SB-002882-40,T&S Brass & Bronze Works,Faucet & Tap Parts & Accessories,172.35,0.52,331.4,5.81,l-tube-assembly-12,44353374716007,7716730962023
PVCF-250-CPL-SCH80,Charlotte Pipe,PVC SCH 80 Fittings,171.98,0.52,330.7,5.8,2-1-2-pvc-sch80-coupling-socket-x-socket,44350470029415,7715334324327
COPF-200-FTGMA-C,Mueller Streamline,Copper Sweat Fittings,171.19,0.75,228.3,5.77,2-copper-sweat-fittings-fitting-male-adapter-ftg-x-mpt,44351096717415,7715637330023
BRIF-250.200-TEE-NL,Legend Valve,Brass Fittings,171.02,0.6,285.0,5.76,2-1-2-x-2-1-2-x-2-brass-tee-reducing,44350842994791,7715495542887
DURA-WD5008021090,Duravit,Toilet Repair Parts & Accessories,170.62,0.63,270.8,5.75,duravit-durasystem-plastic-actuator-plate-in-chrome,44350685511783,7715404349543
GVLF-407-100-E-316,Tyler Pipe Company,Press Fittings - Stainless Steel,170.46,0.34,501.4,5.74,1-coupling-316-stainless-steel-press,44353401028711,7716756357223
DELT-RP78736,Delta,Tub Spouts,170.1,0.6,283.5,5.73,delta-tesla-tub-spout-non-diverter-chrome,44350573674599,7715371614311
GEBE-366.914.16.1,Geberit,Toilet Repair Parts & Accessories,170.1,0.63,270.0,5.73,geberit-hdpe-90d-drain-connector-for-rh-horizontal-drain-duofix-wall-hung-toilet-carrier,44350709497959,7715420766311
RHEE-AP23528,Rheem Manufacturing,Miscellaneous Parts,169.68,0.4,424.2,5.72,duct-diverter,44351339462759,7715752476775
PDWV-600TET-P,Charlotte Pipe,PVC DWV Fittings,169.27,0.81,209.0,5.7,6-pvc-dwv-test-or-cleanout-tee-h-x-h-x-fpt,44350458101863,7715322986599
MILW-48-22-4253,Milwaukee Tools,Cutting Tools,169.25,0.4,423.1,5.7,2-1-2-quick-adjust-copper-tubing-cutter,44350923702375,7715544465511
HONE-TH6220D1028/U,Resideo,Programmable Thermostats,167.97,0.81,207.4,5.66,focuspro-6000-5-1-1-programmable-thermostat,44351327240295,7715745628263
DELT-RP61058RB,Delta,Shower Arms,167.04,0.55,303.7,5.63,delta-universal-shower-arm-flange-ceiling-mount-venetian-bronze,44350569775207,7715370303591
GROH-13.407EN3,Grohe,Tub Spouts,166.31,0.6,277.2,5.6,diverter-tub-spout-in-grohe-brushed-nickel-groh-13-407en3,44350720475239,7715428466791
PDWV-600400LTTY-P,Charlotte Pipe,PVC DWV Fittings,165.48,0.81,204.3,5.58,6-x-6-x-4-pvc-dwv-combination-tee-wye-all-h,44350457512039,7715322429543
MOEN-191956NL,Moen,Tub Spouts,165.34,0.6,275.6,5.57,moen-voss-polished-nickel-nondiverter-spouts,44350969544807,7715574087783
ABSF-600.400-SANT-A,Charlotte Pipe,ABS DWV Fittings,164.73,0.57,289.0,5.55,6-x-6-x-4-abs-dwv-sanitary-tee-all-h,44350414782567,7715298508903
GROH-47.157000,Grohe,Tub & Shower Repair Parts,163.8,0.29,564.8,5.52,pressure-balance-valve-cartridge-in-grohe-chrome-groh-47-157000,44350729158759,7715435348071
HONE-T100C1026,Resideo,Thermostatic Radiator Controls & Valves,163.77,0.61,268.5,5.52,thermostat-radiator-actuator-with-remote-sensor-and-dual-capillary,44351324618855,7715743727719
DIAB-DS0608CF10,Diablo,Sawzall & Hackzall Blades,163.48,0.35,467.1,5.51,6-8tpi-steel-demon-carbide-teeth-reciprocating-saw-blades-for-thick-metal-10-pack,44350624039015,7715388391527
MOEN-5010SRN,Moen,Faucet & Tap Parts & Accessories,161.93,0.52,311.4,5.46,moen-seena-spot-resist-brushed-nickel-two-handle-bathroom-faucet,44350972690535,7715575955559
VEGA-79720,Viega,Press Fittings - Copper (CTS),161.5,0.8,201.9,5.44,1-1-2-x-1-1-2-p-fpt-union-propress,44353479999591,7716827136103
MILW-49-66-7011,Milwaukee Tools,"1/2"" Drive Sockets & Adapters",160.45,0.5,320.9,5.41,12-piece-shockwave-impact-duty-1-2-drive-sae-deep-6-point-socket-set,44350946574439,7715560685671
VEGA-98202,Viega,Viega PureFlow Press Fittings,160.17,0.17,942.2,5.4,1-1-2-pex-ball-valve-press-pureflow-press-brass,44353484914791,7716832051303
PVCF-125-TEE-SCH80,Charlotte Pipe,PVC SCH 80 Fittings,159.9,0.52,307.5,5.39,1-1-4-pvc-sch80-tee-all-socket,44350465212519,7715329966183
PVCF-150-TEE-SCH80,Charlotte Pipe,PVC SCH 80 Fittings,159.9,0.52,307.5,5.39,1-1-2-pvc-sch80-tee-all-socket,44350465998951,7715330752615
HGRO-92730000,Hansgrohe,Bath & Kitchen Miscellaneous Accessories,159.0,0.26,611.5,5.36,hansgrohe-ceramic-cartridge-m3-m2,44350772805735,7715459399783
HGRO-27451821,Axor,Supply Outlets,158.4,0.31,511.0,5.34,axor-showersolutions-wall-outlet-with-check-valves-in-brushed-nickel,44350333026407,7715246112871
DELT-RP61058SS,Delta,Shower Arms,158.04,0.53,298.2,5.33,delta-universal-shower-arm-flange-ceiling-mount-stainless,44350571380839,7715370565735
MILW-49-56-9275,Milwaukee Tools,Carbide Hole Saws,157.45,0.59,266.9,5.31,6-1-4-big-hawg-with-carbide-teeth,44350945886311,7715560128615
MILW-2361-20,Milwaukee Tools,Flood Lights,156.68,0.73,214.6,5.28,m18-rover-flood-light-tool-only,44350913314919,7715534372967
HONE-TH6320U2008/U,Resideo,Programmable Thermostats,156.02,0.5,312.0,5.26,t6-pro-programmable-thermostat-up-to-3-heat-2-cool,44351327371367,7715745759335
BRIZ-HL60P76-PC,Brizo,Tub & Shower Repair Parts,155.95,0.52,299.9,5.26,brizo-invari-pressure-balance-valve-trim-lever-handle-kit-chrome,44350371201127,7715262595175
PVCF-200-MA-SCH80,Charlotte Pipe,PVC SCH 80 Fittings,155.25,0.52,298.6,5.23,2-pvc-sch80-male-adapter-socket-x-mpt,44350469210215,7715333505127
RECT-97258,RectorSeal,Miscellaneous Tools,155.07,0.33,469.9,5.23,golden-extractor-97258-tub-drain-tool-fast-applications-plumbing-3-8,44351290769511,7715724886119
HONE-T104B1046,Resideo,Thermostatic Radiator Controls & Valves,153.51,0.61,251.7,5.17,high-capacity-thermostatic-radiator-actuator-16-ft,44351324782695,7715743826023
VEGA-20814,Viega,Press Fittings - Copper (CTS),152.55,0.75,203.4,5.14,2-1-2-x-1-ftg-cts-p-fitting-reducer-propress,44353443594343,7716792074343
MOEN-106321,Moen,Faucet & Tap Parts & Accessories,152.38,0.52,293.0,5.14,moen-extension-kit-3-function-transfer-valve,44350966661223,7715572023399
MILW-49-16-2414,Milwaukee Tools,PEX Expansion Tools,152.34,0.51,298.7,5.13,1-2-propex-expander-head-w-rapid-seal,44350936842343,7715554230375
SHAR-PVA20M-DSB-60,SharkBite,Push Fittings,151.52,0.33,459.2,5.11,1-eb45-direct-sharkbite-pressure-regulating-valve-prv-ptc-x-ptc,44351367381095,7715767713895
TOTO-YT920-MS,Toto,Toilet Repair Parts & Accessories,151.0,0.63,239.7,5.09,toto-dual-flush-rectangle-push-button-plate-for-select-duofit-in-wall-tank-unit-matte-silver-yt920-ms,44353400111207,7716755439719
