sku,titulo,perfil,preco_usd,peso_real_lb,volume_pol3,peso_dimensional_lb,lb_extra_faturado,razao_dim_real,acao
HGRO-28679000,hansgrohe 28679000 Casetta Soap Dish Puro in Chrome,General,82.8,0.31,62.0,0.45,0.14,1.4,mover p/ Freight ou Standard
DIAB-DSC-S45,Diablo DSC-S45 45 pc Screwdriving Set (45-Piece),General,42.66,1.11,172.0,1.24,0.13,1.1,mover p/ Freight ou Standard
VEGA-98202,"Viega 98202 1-1/2"" PEX Ball Valve (Press) - PureFlow® Press (Brass)",General,160.17,0.17,42.0,0.3,0.13,1.8,mover p/ Freight ou Standard
GROH-13.275001,Diverter Tub Spout in GROHE CHROME 13275001,General,180.27,0.6,101.0,0.73,0.13,1.2,mover p/ Freight ou Standard
DIAB-DHS2125,"Diablo DHS2125 2-1/8"" Bi-Metal Hole Saw",General,19.3,0.49,86.0,0.62,0.13,1.3,mover p/ Freight ou Standard
ROHL-R46,"Rohl 3/4"" Therm & Pressure Balance Rough-in Valve Multi-Function System - NPT or Sweat Connection",General,429.97,0.9,143.0,1.03,0.13,1.1,mover p/ Freight ou Standard
HGRO-27411833,"hansgrohe 27411833 Showerarm Standard 6"" in Polished Nickel",General,67.5,0.66,108.0,0.78,0.12,1.2,mover p/ Freight ou Standard
HOLD-SB3-7311,HoldRite SB3-7311 Stub-Out Kit 1 Clamp 1/2-in (SB3),Standard,8.98,0.48,84.0,0.6,0.12,1.3,revisar cotacao
MOEN-T2151ORB,Moen T2151ORB Brantford Single-Handle Posi-Temp Valve Trim Kit in Oil Rubbed Bronze (Valve Sold Separately),General,152.09,1.86,275.0,1.98,0.12,1.1,mover p/ Freight ou Standard
CTRO-ISAAL0202,"Centrotherm 2"" Appliance Adaptor PVC to PPs Long",Standard,26.84,0.1,31,0.22,0.12,2.2,revisar cotacao
MOEN-98039,Moen Handle kit 98039,General,37.92,0.25,51.0,0.37,0.12,1.5,mover p/ Freight ou Standard
MILW-48-39-0539,"Milwaukee Tools 48-39-0539 35-3/8"" 24 TPI Standard Compact Portable Band Saw Blade (3 Pack)",General,33.05,0.45,79.0,0.57,0.12,1.3,mover p/ Freight ou Standard
DIAB-DHS2250,"Diablo DHS2250 2-1/4"" Bi-Metal Hole Saw",General,19.11,0.49,84.0,0.61,0.12,1.2,mover p/ Freight ou Standard
TOTO-TS211T-CP,"TOTO® Keane™ Thermostatic Mixing Valve Trim, Polished Chrome - TS211T#CP",General,250.02,2.4,351.0,2.52,0.12,1.1,mover p/ Freight ou Standard
MOEN-920-003,Moen 920-003 Flo by Moen 25' Extension Cable,General,20.73,0.6,100.0,0.72,0.12,1.2,mover p/ Freight ou Standard
MOEN-6191,Moen 6191 Align Single Hole Single-Handle Low-Arc Bathroom Faucet in Chrome,General,358.59,4.13,591.0,4.25,0.12,1.0,mover p/ Freight ou Standard
MOEN-100710,Moen Handle kit 100710,General,31.84,0.25,50.0,0.36,0.11,1.4,mover p/ Freight ou Standard
GROH-19.987EN1,Grohe 19987EN1 Single Function Thermostatic Valve Trim in GROHE BRUSHED NICKEL,General,533.09,1.6,237.0,1.71,0.11,1.1,mover p/ Freight ou Standard
OATE-12805,Oatey® 12805 1/2 in. - 2-1/2 in. Sideflash 8.5 in.-8 in. Base Vertical Flashing,General,8.62,0.25,50.0,0.36,0.11,1.4,mover p/ Freight ou Standard
MOEN-131381,Moen 131381 Hose kit Chrome,General,72.55,0.54,91.0,0.65,0.11,1.2,mover p/ Freight ou Standard
MOEN-6191BN,Moen 6191BN Align Single Hole Single-Handle Low-Arc Bathroom Faucet in Brushed Nickel,General,474.62,4.15,591.0,4.25,0.1,1.0,mover p/ Freight ou Standard
VEGA-28765,"Viega 28765 4""x4"" - (P-FPT) - Female Adapter, MegaPress®G",General,496.59,0.95,145.0,1.05,0.1,1.1,mover p/ Freight ou Standard
DIAB-DHS3000,"Diablo DHS3000 3"" Bi-Metal Hole Saw",General,22.82,0.49,81.0,0.59,0.1,1.2,mover p/ Freight ou Standard
CTRO-IANS04,Centrotherm 4'' Connector Ring,Standard,13.39,0.1,28.0,0.2,0.1,2.0,revisar cotacao
HGRO-28331000,hansgrohe 28331000 Handshower Holder S in Chrome,Standard,60.3,0.19,40.0,0.29,0.1,1.5,revisar cotacao
HGRO-28331820,hansgrohe 28331820 Handshower Holder S in Brushed Nickel,Standard,76.5,0.19,40.0,0.29,0.1,1.5,revisar cotacao
VEGA-28675,"Viega 28675 2-1/2"" x 2-1/2"" x 1-1/2"" - (P-P-P) - Tee (Reducing), MegaPress®G",General,497.28,0.95,145.0,1.05,0.1,1.1,mover p/ Freight ou Standard
MILW-48-22-0012,Milwaukee Tools 48-22-0012 Compact Hack Saw,General,22.58,0.6,96.0,0.69,0.09,1.1,mover p/ Freight ou Standard
DIAB-DHS1125CT,"Diablo DHS1125CT 1-1/8"" Carbide Teeth Hole Saw for Wood and Metal",General,28.88,0.24,46.0,0.33,0.09,1.4,mover p/ Freight ou Standard
MOEN-6145BL,Moen 6145BL Gibson Single Hole Single-Handle Bathroom Faucet with Drain Assembly in Matte Black,General,289.69,4.34,616.0,4.43,0.09,1.0,mover p/ Freight ou Standard
TOTO-THU068-CP,"TOTO® Replacement Trip Lever for Select Model Toilets, Polished Chrome - THU068#CP",General,41.66,0.3,54.0,0.39,0.09,1.3,mover p/ Freight ou Standard
TOTO-THU068-BN,"Toto THU068#BN Trip Lever, Brushed Nickel - for Drake (except R suffix)",General,56.41,0.3,54.0,0.39,0.09,1.3,mover p/ Freight ou Standard
VEGA-51020,"Viega 51020 1/2"", Plastic, Bend Support for PureFlow PEX Pipe (25 per Pack)",General,2.54,0.05,20.0,0.14,0.09,2.8,mover p/ Freight ou Standard
TOTO-THU068-51,"Toto THU068#51 Trip Lever, Ebony - for Drake (except R suffix)",General,61.62,0.3,54.0,0.39,0.09,1.3,mover p/ Freight ou Standard
DIAB-DHS0875CT,"Diablo DHS0875CT 7/8"" Carbide Teeth Hole Saw for Wood and Metal",General,24.69,0.24,46.0,0.33,0.09,1.4,mover p/ Freight ou Standard
DIAB-DHS1750CT,"Diablo DHS1750CT 1-3/4"" Carbide Teeth Hole Saw for Wood and Metal",General,32.03,0.24,46.0,0.33,0.09,1.4,mover p/ Freight ou Standard
BRAS-CR1901DVX-R,"BrassCraft CR1901DVX R 1/2"" x 3/8"" x 3/8"" Dual Angle Stop - Comp, Rough Brass",General,53.1,0.43,72.0,0.52,0.09,1.2,mover p/ Freight ou Standard
VEGA-26070,"Viega 26070 1-1/2"" x 1-1/2"" - (P-FTG(IPS)) - 90 Deg Elbow (Street), MegaPress®",General,76.97,0.4,68.0,0.49,0.09,1.2,mover p/ Freight ou Standard
DIAB-DHS1875CT,"Diablo DHS1875CT 1-7/8"" Carbide Teeth Hole Saw for Wood and Metal",General,32.56,0.24,46.0,0.33,0.09,1.4,mover p/ Freight ou Standard
HOLD-287-P,HoldRite Strut Adapter Clamp with Pads 287-P,General,7.73,0.1,26.0,0.19,0.09,1.9,mover p/ Freight ou Standard
GROH-13.274001,Tub Spout in GROHE CHROME 13274001,General,145.55,0.6,96.0,0.69,0.09,1.1,mover p/ Freight ou Standard
MOEN-5923,Moen 5923 Align Single-Handle Pull-Down Sprayer Kitchen Faucet with Power Clean and Spring Spout in Chrome,General,668.99,8.25,1159.0,8.34,0.09,1.0,mover p/ Freight ou Standard
DIAB-DHS1375CT,"Diablo DHS1375CT 1-3/8"" Carbide Teeth Hole Saw for Wood and Metal",General,29.03,0.24,46.0,0.33,0.09,1.4,mover p/ Freight ou Standard
HARV-4305-24,Harvey® 4305-24 No-Seep® 3 in. or 4 in. No. 3 Reinforced Wax Gasket with Sleeve,Standard,5.91,0.58,93.0,0.67,0.09,1.2,revisar cotacao
DIAB-DHS1500CT,"Diablo DHS1500CT 1-1/2"" Carbide Teeth Hole Saw for Wood and Metal",General,31.39,0.24,46.0,0.33,0.09,1.4,mover p/ Freight ou Standard
TOTO-THU068-01,"Toto THU068#01 Trip Lever, Cotton White - for Drake (except R suffix)",General,41.66,0.3,54.0,0.39,0.09,1.3,mover p/ Freight ou Standard
DIAB-DHS2000CT,"Diablo DHS2000CT 2"" Carbide Teeth Hole Saw for Wood and Metal",General,37.17,0.24,46.0,0.33,0.09,1.4,mover p/ Freight ou Standard
VEGA-51000,"Viega 51000 3/8"", Plastic, Bend Support for 2850.2US Pipe/PEX System (25 per Case)",Standard,1.48,0.05,20.0,0.14,0.09,2.8,revisar cotacao
GROH-27.57120E,"Grohe 2757120E 100 Hand Shower - 2 Sprays, 1.5 gpm in GROHE CHROME",Standard,47.13,0.59,95.0,0.68,0.09,1.2,revisar cotacao
VEGA-28905,"Viega 28905 2-1/2"" x 2-1/2"" x 1-1/4"" - (P-P-P) - Tee (Reducing), MegaPress®G",General,528.88,0.95,143.0,1.03,0.08,1.1,mover p/ Freight ou Standard
GEBE-115.883.KH.1,"Geberit - 9.7"" x 6.5"", 0.5"" Thick, Polished Chrome with Matte Chrome Accent, Molded Plastic, 1.6/0.8 GPF, 2-Flush, Actuator Plate with Mounting Frame",General,461.47,0.94,142.0,1.02,0.08,1.1,mover p/ Freight ou Standard
MOEN-T2151BN,Moen T2151BN Brantford Single-Handle Posi-Temp Valve Trim Kit in Brushed Nickel (Valve Sold Separately),General,138.34,1.9,275.0,1.98,0.08,1.0,mover p/ Freight ou Standard
MOEN-CL10154,Moen Chrome shower arm CL10154,General,36.73,0.32,56.0,0.4,0.08,1.3,mover p/ Freight ou Standard
WHIT-IG8,J.C. Whitlam BLUE MAGIC Industrial Grade Thread Sealant - 1/2 Pint,Standard,16.92,0.54,86.0,0.62,0.08,1.2,revisar cotacao
HOLD-SB4-7311,HoldRite SB4-7311 Stub-Out Kit 1 Clamp 1/2-in (SB4),Standard,11.23,0.68,105.0,0.76,0.08,1.1,revisar cotacao
VEGA-49286,"Viega 49286 2"" PEX PureFlow Press 45° Elbow (Press) - Composite",General,72.39,0.17,35.0,0.25,0.08,1.5,mover p/ Freight ou Standard
VEGA-20838,"Viega 20838 4""x4"" - (P-MPT) - Male Adapter, ProPress®",General,458.7,0.8,123.0,0.88,0.08,1.1,mover p/ Freight ou Standard
MOEN-T2131BN,Moen T2131BN Eva Single-Handle Posi-Temp Valve Trim Kit in Brushed Nickel (Valve Sold Separately),General,138.34,1.9,275.0,1.98,0.08,1.0,mover p/ Freight ou Standard
VEGA-49254,"Viega 49254 4-Port PEX PureFlow Press Flow Through Manifold Tee - 1"" Press Inlet, Press Outlet - (4) 1/2"" Press Ports - Composite",General,36.34,0.2,37.0,0.27,0.07,1.3,mover p/ Freight ou Standard
HOLD-257-P,HoldRite Strut Adapter Clamp with Pads 257-P,General,5.8,0.06,18.0,0.13,0.07,2.1,mover p/ Freight ou Standard
MOEN-920-005,Moen 920-005 Flo by Moen Smart Water Leak Detector with Programmable App and Alarm (3-Pack),General,194.4,0.6,94.0,0.67,0.07,1.1,mover p/ Freight ou Standard
VEGA-20798,"Viega 20798 3"" x 3"" x 1-1/2"" - (P-P-P) - Tee (Reducing), ProPress®",General,541.28,0.8,121.0,0.87,0.07,1.1,mover p/ Freight ou Standard
MOEN-TL181,Moen TL181 Chateau 1-Handle Posi-Temp Valve Only Faucet Trim Kit in Chrome (Valve Not Included),Standard,37.55,1.5,218.0,1.57,0.07,1.0,revisar cotacao
WATC-901-FA-ABS-BN,"Watco 901-FA-ABS-BN 1-1/2"" ABS Foot Actuated Bath Waste and Overflow Test Half Kit Brushed Nickel",General,64.12,1.2,177.0,1.27,0.07,1.1,mover p/ Freight ou Standard
CTRO-IASPP03,"Centrotherm 3"" Bird Screen PPs-UV Black",Standard,26.76,0.02,13.0,0.09,0.07,4.7,revisar cotacao
HGRO-92730000,"hansgrohe 92730000 Ceramic Cartridge, M3/M2",General,159.0,0.26,44.0,0.32,0.06,1.2,mover p/ Freight ou Standard
DIAB-DSPD4070,"Diablo DSPD4070 1-1/4"" x 6"" Demo Demon™ Spade Bit for Nail-Embedded Wood",General,19.7,0.11,23.0,0.17,0.06,1.5,mover p/ Freight ou Standard
MOEN-T2742BN,Moen T2742BN Glyde 1-Spray Single-Handle Posi-Temp Shower Faucet Trim Kit in Brushed Nickel (Valve Sold Separately),General,171.77,2.0,286.0,2.06,0.06,1.0,mover p/ Freight ou Standard
CTRO-IANS03,Centrotherm 3'' Connector Ring,Standard,11.55,0.05,15.0,0.11,0.06,2.2,revisar cotacao
DIAB-DSPD4060,"Diablo DSPD4060 1-1/8"" x 6"" Demo Demon™ Spade Bit for Nail-Embedded Wood",General,18.32,0.11,23.0,0.17,0.06,1.5,mover p/ Freight ou Standard
HOLD-706,HoldRite PEXRITE Pop Up,General,4.84,0.14,28.0,0.2,0.06,1.4,mover p/ Freight ou Standard
HOLD-262,HoldRite 3/4-in Acoustic Thru Stud Clamp,General,4.8,0.06,16,0.12,0.06,1.9,mover p/ Freight ou Standard
HGRO-28631000,"hansgrohe 28631000 Unica Wallbar S, 36"" in Chrome",General,300.6,2.97,421.0,3.03,0.06,1.0,mover p/ Freight ou Standard
CMPF-025-SLV,BrassCraft 1/4 OD Ferrule (Sleeve) 60-4,Standard,0.17,0.01,8.0,0.06,0.05,5.8,revisar cotacao
GROH-46.174000,Grohe 46174000 Metalflex Hose in GROHE CHROME,Standard,135.0,1.01,147.0,1.06,0.05,1.0,revisar cotacao
SIOU-821-2SSQPK1,"Sioux Chief 821-2SSQPK1 Cast Strainer & Ring Matte Stainless Steel 4-1/2"" Square",General,63.63,0.2,35.0,0.25,0.05,1.2,mover p/ Freight ou Standard
HOLD-TRW3,"HoldRite® TRW3 TestRite® 3"" Test Wedge",General,48.97,0.9,132.0,0.95,0.05,1.1,mover p/ Freight ou Standard
VEGA-92441,"Viega 92441 3/4"" x 3/4"", Press x FTG, 8"" L, Lead-Free, Brazed Copper, Street 90D Stubout",General,20.55,0.26,43.0,0.31,0.05,1.2,mover p/ Freight ou Standard
AMST-0496.221.020,American Standard 0496221.020 Ovalyn Medium Under Counter Sink White,General,89.04,22.94,3196.0,22.99,0.05,1.0,mover p/ Freight ou Standard
OATE-39019,"Oatey® 39019 Sure-Vent® 1-1/2 in. - 2 in. 160 Branch, 24 Stack DFU Air Admittance Valve with Black PVC Sch. 40 Adapter",General,20.13,0.32,52.0,0.37,0.05,1.2,mover p/ Freight ou Standard
MOEN-TS2711,Moen TS2711 90 Degree Posi-Temp Single-Handle Valve Trim Kit in Chrome (Valve Sold Separately),General,280.33,1.93,275.0,1.98,0.05,1.0,mover p/ Freight ou Standard
MOEN-96778,Moen 96778 O-ring kit,Standard,11.05,0.06,16.0,0.11,0.05,1.9,revisar cotacao
GROH-26.044001,"Grohe 26044001 100 Shower Head, 4"" - 4 Sprays, 1.75 gpm in GROHE CHROME",Standard,69.47,0.47,72.0,0.52,0.05,1.1,revisar cotacao
GROH-27.26500E,"Grohe 2726500E 110 Mono Hand Shower - 1 Spray, 1.5 gpm in GROHE CHROME",Standard,61.52,0.6,90.0,0.65,0.05,1.1,revisar cotacao
ROHL-R1040R,"Rohl R1040R 3/4"" Counterclockwise Volume Control Rough-In Valve - NPT or Sweat Connection",General,0.0,0.9,132.0,0.95,0.05,1.1,mover p/ Freight ou Standard
MOEN-1224B,Moen 1224B 2 handle replacement cartridge (hot or cold),General,21.64,0.09,18.0,0.13,0.04,1.4,mover p/ Freight ou Standard
VEGA-49408,"Viega 49408 1-1/2"" PEX Coupling (Press) - PureFlow® Press (Composite)",General,18.02,0.03,9.0,0.07,0.04,2.2,mover p/ Freight ou Standard
MOEN-1234,Moen Cartridge 1234,General,18.3,0.08,17.0,0.12,0.04,1.6,mover p/ Freight ou Standard
HOLD-280,HoldRite Variable Closure Clamp 1-in to 2-in,General,6.63,0.15,26.0,0.19,0.04,1.3,mover p/ Freight ou Standard
GROH-07.551000,"Grohe 07551000 6"" Escutcheon in GROHE CHROME",General,29.84,0.31,48.0,0.35,0.04,1.1,mover p/ Freight ou Standard
CTRO-IASPP02,Centrotherm 2'' Bird Screen PPs-UV Black,Standard,15.21,0.03,8.0,0.06,0.03,1.9,revisar cotacao
RECT-66352,"RectorSeal Metacaulk Intumescent Pipe Collar 66352, Fits Well in Limited Access Areas, Firestop, 1-1-2""",General,27.88,0.22,35.0,0.25,0.03,1.1,mover p/ Freight ou Standard
GROH-26.046002,"Grohe 26046002 100 Hand Shower - 2 Sprays, 1.75 gpm in GROHE CHROME",Standard,44.66,0.6,87.0,0.63,0.03,1.0,revisar cotacao
MILW-48-22-1926,Milwaukee Tools 48-22-1926 Tradesman Fixed Blade Knife,General,39.9,0.48,71.0,0.51,0.03,1.1,mover p/ Freight ou Standard
DURA-WD5008021090,Duravit WD5008021090 DuraSystem Plastic Actuator Plate in Chrome,General,170.62,0.63,92.0,0.66,0.03,1.0,mover p/ Freight ou Standard
MOEN-184082,Moen 184082 Aerator kit,Standard,12.91,0.01,6,0.04,0.03,4.3,revisar cotacao
MILW-2441-20,Milwaukee Tools 2441-20 M12™ 10oz. Caulk and Adhesive Gun,General,263.28,4.59,642.0,4.62,0.03,1.0,mover p/ Freight ou Standard
MOEN-1248B,Moen Cartridge 1248B,General,22.07,0.1,18.0,0.13,0.03,1.3,mover p/ Freight ou Standard
MOEN-145058,Moen 145058 Adapter kit,General,27.43,0.2,32,0.23,0.03,1.2,mover p/ Freight ou Standard
WATC-500-SL-ABS-CP,Watco 500-SL-ABS-CP SLIP LOCK® Bath Waste ABS Chrome,General,68.85,2.08,294.0,2.11,0.03,1.0,mover p/ Freight ou Standard
DURA-WD5008011090,Duravit WD5008011090 DuraSystem Plastic Actuator Plate in White,General,117.0,0.63,92.0,0.66,0.03,1.0,mover p/ Freight ou Standard
WATC-500-SL-ABS-BN,Watco 500-SL-ABS-BN SLIP LOCK® Bath Waste ABS Brushed Nickel,General,90.81,2.08,294.0,2.11,0.03,1.0,mover p/ Freight ou Standard
MOEN-12314,Moen 12314 Drain plug Chrome,General,31.37,0.03,8.0,0.06,0.03,1.9,mover p/ Freight ou Standard
DELT-U4993-PK,Delta U4993-PK Universal Shower Arm & Flange Chrome,Standard,30.84,0.26,41.0,0.29,0.03,1.1,revisar cotacao
MOEN-U130CIS,Moen U130CIS M-CORE 3-Series 3 Port Shower Mixing Valve with CC/IPC Connections and Stops,General,87.2,0.9,128.0,0.92,0.02,1.0,mover p/ Freight ou Standard
DELT-73846,Delta 73846 Lahara® Towel Ring Chrome,General,43.41,0.98,139.0,1.0,0.02,1.0,mover p/ Freight ou Standard
DIAB-DSPD4030,"Diablo DSPD4030 3/4"" x 6"" Demo Demon™ Spade Bit for Nail-Embedded Wood",General,16.14,0.11,18.0,0.13,0.02,1.2,mover p/ Freight ou Standard
DIAB-DSPD4020,"Diablo DSPD4020 5/8"" x 6"" Demo Demon™ Spade Bit for Nail-Embedded Wood",General,15.43,0.11,18.0,0.13,0.02,1.2,mover p/ Freight ou Standard
MOEN-U361CI,Moen U361CI M-CORE 3 or 6 Function Transfer Valve with CC/IPS Connections,General,127.41,0.9,128.0,0.92,0.02,1.0,mover p/ Freight ou Standard
DIAB-DSPD4050,"Diablo DSPD4050 1"" x 6"" Demo Demon™ Spade Bit for Nail-Embedded Wood",General,17.59,0.11,18.0,0.13,0.02,1.2,mover p/ Freight ou Standard
MILW-48-09-5055,Milwaukee Tools 48-09-5055 BIG HAWG™ with Carbide Teeth Diamond File,General,20.75,0.01,4.0,0.03,0.02,2.6,mover p/ Freight ou Standard
TOTO-9BU024E,"Toto USA 9BU024E - 3"", Tank to Bowl Gasket for Whitney CST754EFN 1.28 GPF Elongated Toilet",Standard,8.69,0.1,16,0.12,0.02,1.2,revisar cotacao
VEGA-98201,"Viega 98201 1-1/4"" PEX Ball Valve (Press) - PureFlow® Press (Brass)",General,103.84,0.17,27.0,0.19,0.02,1.1,mover p/ Freight ou Standard
MOEN-U140X,Moen U140X M-CORE 3-Series 4 Port Tub and Shower Mixing Valve with Crimp Ring PEX Connections,General,60.59,0.9,128.0,0.92,0.02,1.0,mover p/ Freight ou Standard
DIAB-DSPD4040,"Diablo DSPD4040 7/8"" x 6"" Demo Demon™ Spade Bit for Nail-Embedded Wood",General,16.86,0.11,18.0,0.13,0.02,1.2,mover p/ Freight ou Standard
MOEN-U130XS,Moen U130XS M-CORE 3-Series 3 Port Shower Mixing Valve with Crimp Ring PEX Connections and Stops,General,87.2,0.9,128.0,0.92,0.02,1.0,mover p/ Freight ou Standard
HOLD-704,HoldRite PEXRITE 1/2-in Elbow,Standard,2.81,0.09,15.0,0.11,0.02,1.2,revisar cotacao
MOEN-U231CI,Moen U231CI M-CORE 2 or 3 Function Transfer Valve with CC/IPS Connections,General,127.41,0.9,128.0,0.92,0.02,1.0,mover p/ Freight ou Standard
OATE-31300,"Oatey® 31300 1/2 in. Adjustable Plastic Dauber with 1/2 in. Ball, 100 pack",General,4.7,0.03,7,0.05,0.02,1.7,mover p/ Freight ou Standard
OATE-31301,"Oatey® 31301 1 in. Adjustable Plastic Dauber with 1 in. Ball, 100 pack",General,4.67,0.03,7,0.05,0.02,1.7,mover p/ Freight ou Standard
MOEN-U140CX,Moen U140CX M-CORE 3-Series 4 Port Tub and Shower Mixing Valve with Cold Expansion PEX Connections,General,60.59,0.9,128.0,0.92,0.02,1.0,mover p/ Freight ou Standard
MAAX-103419-312-504-000,Maax 103419-312-504-000 Utile 32 in. Composite Direct-to-Stud Side Wall in Organik Permafrost,Standard,577.37,20.7,2880.0,20.72,0.02,1.0,revisar cotacao
MOEN-T3111ORB,Moen T3111ORB Kingsley Single-Handle Moentrol Valve Trim Kit in Oil Rubbed Bronze (Valve Not Included),General,491.19,1.96,275.0,1.98,0.02,1.0,mover p/ Freight ou Standard
VEGA-43433,"Viega 43433 3/4"" x 1/2"" x 1/2"" PEX Reducing Tee (Crimp) - PureFlow® Crimp (Composite)",Standard,1.33,0.02,4.0,0.03,0.01,1.4,revisar cotacao
GROH-47.157000,Pressure Balance Valve Cartridge in GROHE CHROME 47157000,General,163.8,0.29,41.0,0.3,0.01,1.0,mover p/ Freight ou Standard
HOLD-732,"HoldRite Stub-Out Clamp, 3/4-in",Standard,3.18,0.11,16.0,0.12,0.01,1.1,revisar cotacao
HGRO-28632000,"hansgrohe 28632000 Unica Wallbar S, 24"" in Chrome",General,264.6,2.53,352.0,2.54,0.01,1.0,mover p/ Freight ou Standard
HOLD-232,HoldRite 3/4-in Standard Pipe Clamp Plastic,Standard,0.69,0.02,4.0,0.03,0.01,1.4,revisar cotacao
HOLD-731,"HoldRite Stub-Out Clamp, 1/2-in",Standard,3.18,0.11,16.0,0.12,0.01,1.1,revisar cotacao
MILW-48-32-5031,"Milwaukee Tools 48-32-5031 SHOCKWAVE™ Impact Duty 1/4"" Hex to 3/8"" Square Socket Adapter",Standard,6.39,0.06,9.0,0.07,0.01,1.1,revisar cotacao
GROH-48.346000,Grohe 48346000 Spindle Extension in GROHE CHROME,General,79.2,0.3,43.0,0.31,0.01,1.0,mover p/ Freight ou Standard
MISS-P-800,"Mission Rubber P-800 8"" Cast Iron XH/Plastic/Steel to 8"" Cast Iron XH/Plastic/Steel Shielded Rubber Transition Coupling 0808824",General,281.37,2.3,321.0,2.31,0.01,1.0,mover p/ Freight ou Standard
CTRO-IACGE03,"Centrotherm 3"" Chimney / B-Vent Cap Gasket",Standard,8.61,0.05,9,0.06,0.01,1.3,revisar cotacao
COPF-025-ST90-C,"Mueller Streamline W 02312 1/4"" Copper Sweat Fittings - 90 Degree Street Elbow Ftg x C",General,9.73,0.01,2.0,0.02,0.01,1.5,mover p/ Freight ou Standard
MOEN-S176,"Moen S176 Chrome one-function 6-3/4"" diameter spray head rainshower",General,301.45,2.9,405.0,2.91,0.01,1.0,mover p/ Freight ou Standard
HOLD-SB3-7312,HoldRite SB3-7312 Stub-Out Kit 2 Clamps 1/2-in (SB3),Standard,11.8,0.6,84.0,0.6,0.0,1.0,revisar cotacao
SIOU-559-3,"Sioux Chief 559-3 3/4"" Plastic 2-Hole Strap",Standard,0.29,0.01,2.0,0.01,0.0,1.1,revisar cotacao
SIOU-881-1,"Sioux Chief 881-1 1 1/2"" Knockout Test Plug",Standard,0.36,0.01,2.0,0.01,0.0,1.3,revisar cotacao
SIOU-557-3,"Sioux Chief 557-3 3/4"" EZGlide Suspension Clamp",Standard,0.29,0.01,2.0,0.01,0.0,1.1,revisar cotacao
AMST-0475.020.020,American Standard 0475020.020 Aqualyn® Drop-In Sink With 8-Inch Widespread White,General,87.38,23.34,3245.0,23.34,0.0,1.0,mover p/ Freight ou Standard
HOLD-233,HoldRite 1-in Standard Pipe Clamp Plastic,General,2.08,0.04,6.0,0.04,0.0,1.0,mover p/ Freight ou Standard
DEAR-7206,"Dearborn® 7206 1-1/4"" x 1-1/2"" Reducing True Blue Washer",Standard,0.21,0.01,2.0,0.01,0.0,1.2,revisar cotacao
DEAR-7207,"Dearborn® 7207 1-1/2"" Slip Joint True Blue Washer",Standard,0.18,0.01,2.0,0.01,0.0,1.2,revisar cotacao
HOLD-SB3-7341,HoldRite SB3-7341 Turn-Out Kit 1 Clamp 734 (SB3),Standard,9.36,0.6,84.0,0.6,0.0,1.0,revisar cotacao
MOEN-316721,Moen Aerator 316721,Standard,13.7,0.01,2.0,0.01,0.0,1.3,revisar cotacao
HOLD-104,HoldRite Insert 1/2-in Pipe,Standard,0.95,0.02,3.0,0.02,0.0,1.1,revisar cotacao
VEGA-43220,"Viega 43220 1/2"" PEX 90° Elbow (Crimp(F1807)) - PureFlow® Crimp (Composite)",Standard,0.8,0.01,1.0,0.01,0.0,1.1,revisar cotacao
OATE-33932,Oatey® 33932 1-1/2 in. x 9 in. 18-Gauge FHA Plate (Barcoded),Standard,1.35,0.02,3.0,0.02,0.0,1.2,revisar cotacao
MOEN-6192BN,Moen 6192BN Align Single Hole 1-Handle Bathroom Faucet in Brushed Nickel,General,709.11,4.4,612.0,4.4,0.0,1.0,mover p/ Freight ou Standard
HARV-1119,Harvey® 1119 No-Seep® 3 in. or 4 in. No. 10 Extra Thick Wax Gasket with Sleeve and Brass Bolts Kit,Standard,4.21,0.67,93.0,0.67,0.0,1.0,revisar cotacao
AMST-0476.928.020,American Standard 0476928.020 Aqualyn® Drop-In Sink With 4-Inch Centerset Less Overflow White,General,103.2,23.34,3245.0,23.34,0.0,1.0,mover p/ Freight ou Standard
